timestamp,part_id,temps_cycle_sec,pression_outil_bar,vitesse_rotation_outil_rpm,taux_reprise_manuelle,defauts_surface_detectes
2023-10-26 19:40:42,P-Usine_A-000669,28.5,4.8,1514,NON,0
2023-10-26 19:43:39,P-Usine_A-000670,26.7,4.1,1531,NON,0
2023-10-26 19:49:24,P-Usine_A-000671,27.8,5.3,1542,NON,0
2023-10-26 19:49:19,P-Usine_A-000672,34.1,4.2,1557,NON,2
2023-10-26 19:45:06,P-Usine_A-000673,25.6,4.2,1582,NON,0
2023-10-26 19:45:35,P-Usine_A-000674,29.6,5.5,1534,NON,0
2023-10-26 19:50:31,P-Usine_A-000675,26.4,5.3,1544,NON,0
2023-10-26 19:48:44,P-Usine_A-000676,28.7,5.8,1518,NON,0
2023-10-26 19:54:25,P-Usine_A-000677,34.6,4.6,1564,OUI,0
2023-10-26 19:56:35,P-Usine_A-000678,31.1,4.3,1592,NON,0
2023-10-26 19:56:35,P-Usine_A-000678,31.1,4.3,1592,NON,0
2023-10-26 19:59:10,P-Usine_A-000679,30.2,4.6,1559,NON,0
2023-10-26 19:52:02,P-Usine_A-000680,28.1,4.2,1518,OUI,0
2023-10-26 20:00:58,P-Usine_A-000681,25.1,4.6,1577,NON,1
2023-10-26 20:00:27,P-Usine_A-000682,27.0,4.1,1531,NON,0
2023-10-26 19:56:06,P-Usine_A-000683,26.5,4.6,1508,NON,0
2023-10-26 20:02:53,P-Usine_A-000684,25.6,5.9,1554,NON,1
2023-10-26 20:03:53,P-Usine_A-000685,27.2,4.1,1592,NON,2
2023-10-26 20:06:12,P-Usine_A-000686,28.6,5.6,1501,NON,0
2023-10-26 20:04:52,P-Usine_A-000687,27.2,4.3,1538,NON,0
2023-10-26 20:00:21,P-Usine_A-000688,32.2,4.8,1583,NON,3
2023-10-26 20:02:19,P-Usine_A-000689,31.1,4.2,1526,NON,0
2023-10-26 20:08:29,P-Usine_A-000690,25.8,5.3,1531,NON,0
2023-10-26 20:06:10,P-Usine_A-000691,30.0,4.6,1599,NON,0
2023-10-26 20:05:52,P-Usine_A-000692,25.8,4.1,1507,NON,1
2023-10-26 20:10:43,P-Usine_A-000693,999.9,4.5,1577,NON,0
2023-10-26 20:14:41,P-Usine_A-000694,25.8,5.5,1573,NON,0
2023-10-26 20:08:38,P-Usine_A-000695,33.1,4.4,1528,NON,0
2023-10-26 20:15:32,P-Usine_A-000696,26.0,5.8,1556,OUI,0
2023-10-26 20:10:07,P-Usine_A-000697,25.9,4.4,1507,NON,0
2023-10-26 20:13:45,P-Usine_A-000698,33.2,4.9,1507,NON,0
2023-10-26 20:15:28,P-Usine_A-000699,29.8,4.1,1506,NON,0
2023-10-26 20:17:57,P-Usine_A-000700,34.9,5.6,1598,NON,0
2023-10-26 20:20:56,P-Usine_A-000701,26.0,5.8,1549,NON,0
2023-10-26 20:20:43,P-Usine_A-000702,31.7,5.2,1501,OUI,0
2023-10-26 20:20:46,P-Usine_A-000703,25.3,4.4,1544,NON,0
2023-10-26 20:19:20,P-Usine_A-000704,34.7,5.1,1529,NON,0
2023-10-26 20:24:16,P-Usine_A-000705,32.8,4.8,1599,NON,0
2023-10-26 20:23:23,P-Usine_A-000706,26.4,4.9,1513,NON,0
2023-10-26 20:21:59,P-Usine_A-000707,33.5,5.7,1586,NON,0
2023-10-26 20:22:24,P-Usine_A-000708,27.9,5.7,1588,NON,0
2023-10-26 20:28:23,P-Usine_A-000709,33.7,999.9,1593,NON,0
2023-10-26 20:23:06,P-Usine_A-000710,34.8,4.2,1575,NON,0
2023-10-26 20:25:26,P-Usine_A-000711,25.0,5.3,1596,NON,0
2023-10-26 20:26:08,P-Usine_A-000712,34.7,5.0,1525,NON,0
2023-10-26 20:32:37,P-Usine_A-000713,29.0,4.2,1528,NON,0
2023-10-26 20:27:45,P-Usine_A-000714,34.6,4.6,1546,NON,3
2023-10-26 20:34:42,P-Usine_A-000715,28.2,4.9,1586,NON,0
2023-10-26 20:30:21,P-Usine_A-000716,27.1,4.7,1570,NON,0
2023-10-26 20:32:25,P-Usine_A-000717,34.4,5.4,1562,OUI,0
2023-10-26 20:36:25,P-Usine_A-000718,25.6,5.4,1519,NON,3
2023-10-26 20:36:08,P-Usine_A-000719,25.2,5.5,1524,NON,0
2023-10-26 20:40:31,P-Usine_A-000720,29.8,5.7,1552,NON,0
2023-10-26 20:40:13,P-Usine_A-000721,27.6,5.3,1513,NON,0
2023-10-26 20:34:02,P-Usine_A-000722,30.9,5.4,1517,NON,0
2023-10-26 20:34:37,P-Usine_A-000723,31.9,999.9,1564,NON,0
2023-10-26 20:41:12,P-Usine_A-000724,29.9,4.8,1549,NON,0
2023-10-26 20:43:03,P-Usine_A-000725,31.2,999.9,1511,OUI,0
2023-10-26 20:45:08,P-Usine_A-000726,26.1,5.4,1501,NON,0
2023-10-26 20:44:30,P-Usine_A-000727,29.5,4.4,1514,OUI,0
2023-10-26 20:46:56,P-Usine_A-000728,28.0,4.1,1513,NON,0
2023-10-26 20:43:24,P-Usine_A-000729,26.4,6.0,1523,NON,0
2023-10-26 20:45:55,P-Usine_A-000730,27.0,5.1,1563,OUI,0
2023-10-26 20:43:56,P-Usine_A-000731,32.3,4.3,1513,NON,0
2023-10-26 20:44:33,P-Usine_A-000732,28.9,5.3,1559,NON,0
2023-10-26 20:53:54,P-Usine_A-000733,28.3,4.6,1593,NON,0
2023-10-26 20:49:50,P-Usine_A-000734,34.1,5.4,1559,OUI,0
2023-10-26 20:52:29,P-Usine_A-000735,29.9,4.9,1594,NON,0
2023-10-26 20:52:30,P-Usine_A-000736,28.7,4.1,1573,NON,1
2023-10-26 20:54:40,P-Usine_A-000737,27.4,999.9,1575,NON,0
2023-10-26 20:56:39,P-Usine_A-000738,29.3,4.8,1584,NON,3
2023-10-26 20:51:36,P-Usine_A-000739,33.1,4.6,1573,NON,0
2023-10-26 20:51:36,P-Usine_A-000739,33.1,4.6,1573,NON,0
2023-10-26 20:57:44,P-Usine_A-000740,29.7,5.7,1541,NON,0
2023-10-26 20:53:21,P-Usine_A-000741,32.0,5.6,1572,NON,0
2023-10-26 20:55:49,P-Usine_A-000742,32.8,4.6,1510,OUI,0
2023-10-26 20:55:45,P-Usine_A-000743,30.9,5.0,1590,OUI,1
2023-10-26 21:03:59,P-Usine_A-000744,28.0,4.9,1540,NON,0
2023-10-26 20:57:13,P-Usine_A-000745,25.4,4.7,1565,OUI,0
2023-10-26 21:04:09,P-Usine_A-000746,30.6,5.0,1539,NON,0
2023-10-26 21:02:19,P-Usine_A-000747,25.7,5.9,1595,NON,0
2023-10-26 21:06:02,P-Usine_A-000748,25.3,5.2,1576,NON,0
2023-10-26 21:04:11,P-Usine_A-000749,25.6,4.4,1577,NON,0
2023-10-26 21:10:50,P-Usine_A-000750,25.7,4.6,1568,NON,0
2023-10-26 21:07:18,P-Usine_A-000751,31.1,4.4,1527,OUI,2
2023-10-26 21:07:24,P-Usine_A-000752,27.8,4.1,1578,NON,0
2023-10-26 21:10:21,P-Usine_A-000753,27.7,4.3,1562,NON,0
2023-10-26 21:11:23,P-Usine_A-000754,27.1,4.6,1584,NON,0
2023-10-26 21:09:37,P-Usine_A-000755,34.2,4.7,1523,NON,1
2023-10-26 21:08:46,P-Usine_A-000756,33.2,5.1,1533,NON,0
2023-10-26 21:15:07,P-Usine_A-000757,31.8,5.2,1507,NON,0
2023-10-26 21:19:11,P-Usine_A-000758,32.2,5.8,1588,NON,0
2023-10-26 21:18:56,P-Usine_A-000759,33.7,5.4,1552,NON,0
2023-10-26 21:21:10,P-Usine_A-000760,30.4,5.5,1569,NON,0
2023-10-26 21:20:54,P-Usine_A-000761,33.3,4.3,1572,NON,1
2023-10-26 21:16:53,P-Usine_A-000762,31.0,4.2,1528,NON,0
2023-10-26 21:23:56,P-Usine_A-000763,,6.0,1553,NON,0
2023-10-26 21:16:40,P-Usine_A-000764,33.3,5.3,1541,NON,0
2023-10-26 21:25:16,P-Usine_A-000765,25.7,4.5,1551,NON,0
2023-10-26 21:23:35,P-Usine_A-000766,26.7,4.4,1533,NON,0
2023-10-26 21:23:52,P-Usine_A-000767,27.7,4.5,1512,NON,0
2023-10-26 21:19:31,P-Usine_A-000768,33.9,5.0,1512,NON,0
2023-10-26 21:23:44,P-Usine_A-000769,29.1,4.3,1582,NON,0
2023-10-26 21:25:34,P-Usine_A-000770,26.7,5.6,1571,NON,3
2023-10-26 21:25:30,P-Usine_A-000771,33.8,5.2,1595,NON,0
2023-10-26 21:31:04,P-Usine_A-000772,27.8,5.7,1528,NON,0
2023-10-26 21:26:44,P-Usine_A-000773,31.2,5.6,1580,NON,0
2023-10-26 21:33:55,P-Usine_A-000774,34.0,4.8,1523,NON,0
2023-10-26 21:28:51,P-Usine_A-000775,999.9,4.2,1512,NON,0
2023-10-26 21:35:08,P-Usine_A-000776,26.6,5.3,1509,NON,0
2023-10-26 21:27:52,P-Usine_A-000777,35.0,5.2,1552,NON,0
2023-10-26 21:33:10,P-Usine_A-000778,34.4,4.0,1528,OUI,0
2023-10-26 21:34:33,P-Usine_A-000779,29.7,5.7,1524,NON,0
2023-10-26 21:32:08,P-Usine_A-000780,29.8,5.6,1570,NON,0
2023-10-26 21:38:26,P-Usine_A-000781,33.9,5.6,1537,NON,0
2023-10-26 21:33:25,P-Usine_A-000782,32.6,5.8,1561,NON,0
2023-10-26 21:36:40,P-Usine_A-000783,33.7,5.5,1538,NON,0
2023-10-26 21:38:39,P-Usine_A-000784,30.7,5.5,1509,NON,0
2023-10-26 21:39:47,P-Usine_A-000785,34.6,5.6,1508,OUI,2
2023-10-26 21:41:26,P-Usine_A-000786,32.8,5.6,1573,NON,0
2023-10-26 21:44:11,P-Usine_A-000787,30.5,5.9,1547,NON,0
2023-10-26 21:38:37,P-Usine_A-000788,30.0,5.4,1590,NON,0
2023-10-26 21:48:13,P-Usine_A-000789,26.4,5.3,1597,OUI,0
2023-10-26 21:45:13,P-Usine_A-000790,26.0,5.6,1534,NON,0
2023-10-26 21:47:18,P-Usine_A-000791,31.5,4.3,1568,NON,0
2023-10-26 21:45:14,P-Usine_A-000792,27.6,5.8,1522,NON,0
2023-10-26 21:50:34,P-Usine_A-000793,30.4,4.2,1535,NON,0
2023-10-26 21:51:15,P-Usine_A-000794,26.3,4.8,1586,NON,3
2023-10-26 21:55:02,P-Usine_A-000795,34.8,5.4,1546,NON,0
2023-10-26 21:47:23,P-Usine_A-000796,26.7,6.0,1520,NON,0
2023-10-26 21:53:26,P-Usine_A-000797,29.5,999.9,1548,OUI,0
2023-10-26 21:54:57,P-Usine_A-000798,25.9,5.8,1532,NON,0
2023-10-26 21:50:41,P-Usine_A-000799,27.3,5.7,1513,NON,0
2023-10-26 21:56:36,P-Usine_A-000800,32.3,5.0,1567,NON,0
2023-10-26 21:52:15,P-Usine_A-000801,26.3,5.2,1521,NON,0
2023-10-26 21:56:18,P-Usine_A-000802,31.9,5.2,1584,NON,0
2023-10-26 22:03:32,P-Usine_A-000803,25.8,5.6,1514,NON,0
2023-10-26 22:01:10,P-Usine_A-000804,31.3,4.6,1508,NON,0
2023-10-26 22:04:43,P-Usine_A-000805,31.5,4.4,1590,OUI,3
2023-10-26 22:00:30,P-Usine_A-000806,28.6,4.2,1518,NON,0
2023-10-26 22:01:08,P-Usine_A-000807,27.9,5.5,1590,999.9,0
2023-10-26 22:02:20,P-Usine_A-000808,33.6,4.9,1587,NON,0
2023-10-26 22:07:55,P-Usine_A-000809,27.4,5.0,1506,NON,0
2023-10-26 22:04:23,P-Usine_A-000810,30.2,4.1,1523,NON,0
2023-10-26 22:10:18,P-Usine_A-000811,28.6,4.9,1577,NON,0
2023-10-26 22:08:35,P-Usine_A-000812,33.0,4.5,1537,NON,0
2023-10-26 22:11:10,P-Usine_A-000813,31.8,5.6,1541,NON,0
2023-10-26 22:07:07,P-Usine_A-000814,30.6,4.8,1590,NON,0
2023-10-26 22:12:35,P-Usine_A-000815,34.6,4.5,1572,NON,3
2023-10-26 22:13:26,P-Usine_A-000816,32.9,4.7,1529,NON,0
2023-10-26 22:12:12,P-Usine_A-000817,28.3,5.4,1526,NON,0
2023-10-26 22:11:41,P-Usine_A-000818,33.7,4.0,1587,NON,0
2023-10-26 22:12:48,P-Usine_A-000819,30.3,4.6,1584,NON,2
2023-10-26 22:20:23,P-Usine_A-000820,28.1,6.0,1514,NON,0
2023-10-26 22:16:47,P-Usine_A-000821,32.4,5.5,1524,NON,0
2023-10-26 22:15:23,P-Usine_A-000822,34.4,4.2,1591,NON,0
2023-10-26 22:16:06,P-Usine_A-000823,28.4,5.8,1567,OUI,0
2023-10-26 22:15:42,P-Usine_A-000824,28.5,4.6,1521,NON,0
2023-10-26 22:21:29,P-Usine_A-000825,27.0,6.0,1597,NON,0
2023-10-26 22:23:56,P-Usine_A-000826,30.0,5.3,1577,NON,0
2023-10-26 22:24:24,P-Usine_A-000827,26.2,5.2,1586,NON,0
2023-10-26 22:27:48,P-Usine_A-000828,29.2,4.3,1533,NON,0
2023-10-26 22:29:04,P-Usine_A-000829,31.4,5.5,1507,NON,0
2023-10-26 22:23:46,P-Usine_A-000830,29.4,4.8,1556,NON,3
2023-10-26 22:22:20,P-Usine_A-000831,31.2,4.7,1519,NON,0
2023-10-26 22:25:25,P-Usine_A-000832,27.1,5.6,1594,NON,0
2023-10-26 22:30:22,P-Usine_A-000833,34.0,5.9,1599,NON,0
2023-10-26 22:26:32,P-Usine_A-000834,32.4,4.2,1502,NON,0
2023-10-26 22:28:56,P-Usine_A-000835,30.1,5.0,1541,NON,2
2023-10-26 22:35:09,P-Usine_A-000836,26.8,5.6,1517,NON,0
2023-10-26 22:30:27,P-Usine_A-000837,29.8,5.7,1564,NON,3
2023-10-26 22:31:03,P-Usine_A-000838,26.1,5.8,1529,NON,0
2023-10-26 22:30:47,P-Usine_A-000839,30.0,5.8,1589,NON,0
2023-10-26 22:31:57,P-Usine_A-000840,26.8,4.8,1528,OUI,0
2023-10-26 22:34:34,P-Usine_A-000841,31.6,4.3,1505,NON,0
2023-10-26 22:31:51,P-Usine_A-000842,27.9,5.9,1509,NON,
2023-10-26 22:34:46,P-Usine_A-000843,29.1,5.8,1570,NON,0
2023-10-26 22:36:51,P-Usine_A-000844,34.3,4.5,1570,NON,0
2023-10-26 22:37:35,P-Usine_A-000845,32.1,5.6,1541,NON,0
2023-10-26 22:44:41,P-Usine_A-000846,25.3,4.8,1540,NON,0
2023-10-26 22:46:26,P-Usine_A-000847,34.2,4.7,1544,NON,0
2023-10-26 22:42:51,P-Usine_A-000848,30.0,4.6,999.9,NON,1
2023-10-26 22:46:19,P-Usine_A-000849,33.8,5.3,1554,NON,0
2023-10-26 22:46:48,P-Usine_A-000850,26.2,4.4,1524,NON,2
2023-10-26 22:44:40,P-Usine_A-000851,32.1,5.9,1581,NON,0
2023-10-26 22:49:46,P-Usine_A-000852,25.6,4.5,1595,NON,0
2023-10-26 22:48:49,P-Usine_A-000853,28.7,5.1,1501,NON,0
2023-10-26 22:47:15,P-Usine_A-000854,25.8,5.9,1567,NON,0
,P-Usine_A-000855,30.9,5.9,1503,NON,0
2023-10-26 22:53:25,P-Usine_A-000856,30.5,4.8,1542,NON,0
2023-10-26 22:54:33,P-Usine_A-000857,32.5,5.1,1531,NON,0
2023-10-26 22:51:57,P-Usine_A-000858,26.2,5.0,1563,NON,0
2023-10-26 22:50:44,P-Usine_A-000859,31.1,5.1,1517,NON,0
2023-10-26 22:54:33,P-Usine_A-000860,33.6,4.7,1505,NON,1
2023-10-26 22:52:19,P-Usine_A-000861,30.5,5.3,1514,NON,0
2023-10-26 22:56:17,P-Usine_A-000862,34.0,5.5,1559,NON,0
2023-10-26 22:52:51,P-Usine_A-000863,25.0,5.0,1517,NON,0
2023-10-26 23:03:41,P-Usine_A-000864,34.9,4.5,1520,NON,0
2023-10-26 23:03:34,P-Usine_A-000865,34.5,4.8,1553,NON,0
2023-10-26 22:58:53,P-Usine_A-000866,33.0,4.1,1563,NON,0
2023-10-26 23:05:25,P-Usine_A-000867,26.8,4.4,1552,NON,0
2023-10-26 23:01:36,P-Usine_A-000868,25.9,4.2,1554,OUI,3
2023-10-26 23:01:36,P-Usine_A-000868,25.9,4.2,1554,OUI,3
2023-10-26 23:04:01,P-Usine_A-000869,28.4,4.0,1566,NON,0
2023-10-26 23:10:09,P-Usine_A-000870,28.7,6.0,1513,NON,0
2023-10-26 23:04:13,P-Usine_A-000871,27.6,5.4,1565,NON,0
2023-10-26 23:07:57,P-Usine_A-000872,25.7,5.8,1587,NON,2
2023-10-26 23:09:11,P-Usine_A-000873,32.0,4.2,1535,,0
2023-10-26 23:07:26,P-Usine_A-000874,29.7,4.6,1537,NON,0
2023-10-26 23:10:37,P-Usine_A-000875,28.1,6.0,1533,NON,0
2023-10-26 23:14:32,P-Usine_A-000876,33.5,5.0,1511,NON,0
2023-10-26 23:15:45,P-Usine_A-000877,26.5,4.4,1535,NON,0
2023-10-26 23:12:42,P-Usine_A-000878,32.3,5.5,1568,NON,0
2023-10-26 23:12:49,P-Usine_A-000879,34.7,4.0,1583,NON,0
2023-10-26 23:15:41,P-Usine_A-000880,27.0,5.4,1559,NON,0
2023-10-26 23:16:43,P-Usine_A-000881,25.9,4.3,1524,NON,1
2023-10-26 23:20:32,P-Usine_A-000882,33.9,4.8,1549,NON,0
2023-10-26 23:21:44,P-Usine_A-000883,33.5,5.0,1576,NON,0
2023-10-26 23:16:54,P-Usine_A-000884,25.5,4.4,1566,NON,0
2023-10-26 23:18:46,P-Usine_A-000885,30.9,4.9,1581,NON,0
2023-10-26 23:21:25,P-Usine_A-000886,25.8,4.6,1516,NON,0
2023-10-26 23:19:56,P-Usine_A-000887,28.2,5.5,1585,NON,0
2023-10-26 23:27:59,P-Usine_A-000888,30.3,4.0,1570,NON,0
2023-10-26 23:28:33,P-Usine_A-000889,29.3,5.0,1513,NON,0
2023-10-26 23:26:15,P-Usine_A-000890,26.0,5.2,1525,NON,0
2023-10-26 23:21:16,P-Usine_A-000891,26.5,5.4,1547,OUI,0
2023-10-26 23:31:48,P-Usine_A-000892,25.1,4.3,1523,NON,0
2023-10-26 23:23:31,P-Usine_A-000893,30.4,5.4,1564,NON,0
2023-10-26 23:26:11,P-Usine_A-000894,33.8,4.6,1556,NON,0
2023-10-26 23:34:20,P-Usine_A-000895,33.5,4.9,1529,,0
2023-10-26 23:34:24,P-Usine_A-000896,26.1,4.3,1501,NON,0
2023-10-26 23:35:25,P-Usine_A-000897,28.6,4.4,1512,OUI,0
2023-10-26 23:30:26,P-Usine_A-000898,27.7,5.4,1513,NON,3
2023-10-26 23:36:43,P-Usine_A-000899,28.6,5.9,1553,NON,0
2023-10-26 23:31:55,P-Usine_A-000900,32.0,5.8,1583,NON,0
2023-10-26 23:38:33,P-Usine_A-000901,27.2,5.9,1548,NON,0
2023-10-26 23:36:31,P-Usine_A-000902,27.4,4.6,1504,NON,0
2023-10-26 23:33:45,P-Usine_A-000903,30.7,5.4,1588,NON,0
2023-10-26 23:33:45,P-Usine_A-000903,30.7,5.4,1588,NON,0
2023-10-26 23:41:01,P-Usine_A-000904,32.7,999.9,1595,NON,0
2023-10-26 23:37:49,P-Usine_A-000905,30.7,5.5,1556,NON,0
2023-10-26 23:43:52,P-Usine_A-000906,27.8,5.6,1589,NON,0
2023-10-26 23:47:37,P-Usine_A-000907,28.6,5.6,1579,NON,0
2023-10-26 23:46:20,P-Usine_A-000908,33.2,5.6,1577,NON,
2023-10-26 23:47:52,P-Usine_A-000909,27.4,5.7,1552,NON,0
2023-10-26 23:41:49,P-Usine_A-000910,29.8,4.5,1543,NON,0
2023-10-26 23:51:20,P-Usine_A-000911,25.6,5.1,1537,NON,0
2023-10-26 23:45:40,P-Usine_A-000912,30.1,4.8,1507,NON,0
2023-10-26 23:52:07,P-Usine_A-000913,29.4,5.6,1593,NON,0
2023-10-26 23:45:38,P-Usine_A-000914,31.6,5.9,1591,NON,0
2023-10-26 23:45:38,P-Usine_A-000915,29.3,4.7,1544,OUI,0
2023-10-26 23:54:55,P-Usine_A-000916,25.1,4.3,1515,NON,0
2023-10-26 23:53:37,P-Usine_A-000917,33.8,4.5,1555,NON,0
2023-10-26 23:53:13,P-Usine_A-000918,28.7,4.2,1572,OUI,0
2023-10-26 23:54:28,P-Usine_A-000919,34.2,5.0,1541,NON,0
2023-10-26 23:57:02,P-Usine_A-000920,999.9,4.5,1593,NON,3
2023-10-26 23:58:12,P-Usine_A-000921,28.4,999.9,1558,NON,0
2023-10-27 00:01:11,P-Usine_A-000922,26.7,4.2,1552,NON,0
,P-Usine_A-000923,34.3,4.5,1543,NON,0
2023-10-26 23:55:28,P-Usine_A-000924,26.7,4.2,1548,NON,1
2023-10-26 23:56:55,P-Usine_A-000925,29.6,4.0,1576,NON,0
2023-10-27 00:05:19,P-Usine_A-000926,28.3,4.9,1507,NON,0
2023-10-27 00:05:19,P-Usine_A-000926,28.3,4.9,1507,NON,0
2023-10-27 00:01:15,P-Usine_A-000927,29.6,4.0,1505,NON,0
2023-10-27 00:03:57,P-Usine_A-000928,28.1,4.2,1544,NON,0
2023-10-27 00:07:40,P-Usine_A-000929,26.0,5.0,1517,NON,0
2023-10-27 00:08:44,P-Usine_A-000930,25.5,5.6,1566,999.9,0
2023-10-27 00:03:12,P-Usine_A-000931,32.0,4.3,1549,NON,0
2023-10-27 00:10:24,P-Usine_A-000932,33.7,,1513,NON,0
2023-10-27 00:11:25,P-Usine_A-000933,25.8,4.6,1522,NON,0
2023-10-27 00:07:39,P-Usine_A-000934,29.1,4.4,1578,NON,0
2023-10-27 00:12:05,P-Usine_A-000935,32.8,5.3,1529,NON,3
2023-10-27 00:10:54,P-Usine_A-000936,27.0,4.2,1523,NON,0
2023-10-27 00:08:48,P-Usine_A-000937,27.5,5.3,1546,NON,0
2023-10-27 00:11:43,P-Usine_A-000938,29.3,4.2,1561,NON,0
2023-10-27 00:09:06,P-Usine_A-000939,27.6,5.7,1503,NON,0
2023-10-27 00:14:35,P-Usine_A-000940,34.5,4.2,1563,OUI,0
2023-10-27 00:12:13,P-Usine_A-000941,32.3,5.2,1589,NON,0
2023-10-27 00:21:02,P-Usine_A-000942,34.9,5.0,1595,OUI,0
2023-10-27 00:15:00,P-Usine_A-000943,27.7,5.2,1598,NON,0
2023-10-27 00:14:57,P-Usine_A-000944,28.7,4.8,1537,NON,0
2023-10-27 00:23:33,P-Usine_A-000945,28.5,5.0,1583,NON,0
2023-10-27 00:23:18,P-Usine_A-000946,30.0,4.5,1503,NON,0
2023-10-27 00:17:10,P-Usine_A-000947,,5.3,1586,NON,0
2023-10-27 00:19:21,P-Usine_A-000948,29.9,4.3,1531,NON,0
2023-10-27 00:20:25,P-Usine_A-000949,27.2,5.0,1512,NON,0
2023-10-27 00:24:33,P-Usine_A-000950,34.2,5.9,1584,NON,0
2023-10-27 00:22:15,P-Usine_A-000951,29.2,,1557,OUI,0
2023-10-27 00:23:48,P-Usine_A-000952,31.4,5.8,1520,NON,0
2023-10-27 00:26:11,P-Usine_A-000953,26.0,4.8,1502,NON,0
2023-10-27 00:24:33,P-Usine_A-000954,28.7,999.9,1586,NON,0
2023-10-27 00:28:42,P-Usine_A-000955,26.3,5.4,1515,NON,0
2023-10-27 00:29:34,P-Usine_A-000956,29.7,5.2,1510,OUI,0
2023-10-27 00:34:33,P-Usine_A-000957,27.3,4.9,1537,NON,0
2023-10-27 00:35:01,P-Usine_A-000958,31.0,4.2,1555,NON,0
2023-10-27 00:32:45,P-Usine_A-000959,28.2,5.8,1584,NON,0
2023-10-27 00:37:50,P-Usine_A-000960,27.0,5.3,1545,NON,0
2023-10-27 00:40:50,P-Usine_A-000961,30.5,4.4,1550,999.9,0
2023-10-27 00:37:03,P-Usine_A-000962,31.2,4.6,1533,NON,0
2023-10-27 00:36:26,P-Usine_A-000963,26.2,5.3,1561,NON,0
2023-10-27 00:39:07,P-Usine_A-000964,29.9,5.6,1549,NON,2
2023-10-27 00:43:16,P-Usine_A-000965,31.7,5.9,1522,NON,999.9
2023-10-27 00:38:06,P-Usine_A-000966,32.5,4.6,1551,NON,0
2023-10-27 00:46:44,P-Usine_A-000967,32.6,5.0,1568,NON,0
2023-10-27 00:45:35,P-Usine_A-000968,29.0,4.4,1525,NON,0
2023-10-27 00:48:54,P-Usine_A-000969,33.2,5.3,1519,NON,0
2023-10-27 00:50:12,P-Usine_A-000970,28.6,5.0,1529,NON,0
2023-10-27 00:49:57,P-Usine_A-000971,34.2,5.0,1555,NON,0
2023-10-27 00:49:21,P-Usine_A-000972,33.2,4.3,1529,NON,0
2023-10-27 00:47:48,P-Usine_A-000973,32.8,4.2,1595,NON,0
2023-10-27 00:51:59,P-Usine_A-000974,31.2,5.2,1503,OUI,1
2023-10-27 00:53:16,P-Usine_A-000975,28.4,4.1,1556,NON,0
2023-10-27 00:50:49,P-Usine_A-000976,30.6,5.2,1573,NON,0
2023-10-27 00:54:58,P-Usine_A-000977,32.2,4.9,1594,NON,0
2023-10-27 00:55:49,P-Usine_A-000978,34.2,5.2,1526,NON,3
2023-10-27 00:50:59,P-Usine_A-000979,28.3,4.3,1519,NON,
2023-10-27 00:56:59,P-Usine_A-000980,34.5,4.8,1513,NON,0
2023-10-27 00:53:22,P-Usine_A-000981,33.4,4.1,1527,NON,0
2023-10-27 00:53:18,P-Usine_A-000982,32.4,5.3,1550,NON,0
2023-10-27 00:55:59,P-Usine_A-000983,29.1,5.0,1515,NON,0
2023-10-27 01:03:59,P-Usine_A-000984,34.7,5.1,1572,NON,0
2023-10-27 00:58:03,P-Usine_A-000985,26.8,5.7,1544,NON,0
2023-10-27 01:00:01,P-Usine_A-000986,28.1,4.3,1516,NON,0
2023-10-27 01:04:30,P-Usine_A-000987,27.0,4.7,1586,NON,0
2023-10-27 01:05:11,P-Usine_A-000988,31.1,5.8,1542,OUI,0
2023-10-27 01:07:43,,25.1,5.6,1580,NON,0
2023-10-27 01:02:39,P-Usine_A-000990,30.5,5.5,1557,NON,0
2023-10-27 01:10:20,P-Usine_A-000991,25.2,4.2,1545,NON,0
2023-10-27 01:03:54,P-Usine_A-000992,30.7,5.3,1575,NON,0
2023-10-27 01:04:19,P-Usine_A-000993,28.8,5.7,1509,NON,0
2023-10-27 01:08:05,P-Usine_A-000994,29.6,5.0,1574,NON,0
2023-10-27 01:05:18,P-Usine_A-000995,34.1,5.5,1505,NON,1
2023-10-27 01:11:19,P-Usine_A-000996,26.0,5.2,1548,NON,2
2023-10-27 01:14:55,P-Usine_A-000997,32.7,5.7,1578,NON,0
2023-10-27 01:10:52,P-Usine_A-000998,26.3,4.5,1580,NON,0
2023-10-27 01:18:12,P-Usine_A-000999,28.7,4.6,1537,OUI,0
2023-10-27 01:19:13,P-Usine_A-001000,28.8,4.3,1525,NON,0
