timestamp,part_id,defaut_surface,microfissure,defaut_peinture,gravite_defaut,decision,photo_url
2023-10-26 18:14:13,P-Usine_A-000565,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000565_vis.jpg
2023-10-26 18:09:31,P-Usine_A-000566,NON,999.9,N/A,AUCUN,OK,
2023-10-26 18:15:44,P-Usine_A-000567,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:17:10,P-Usine_A-000568,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000568_vis.jpg
2023-10-26 18:14:44,P-Usine_A-000569,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000569_vis.jpg
2023-10-26 18:14:33,P-Usine_A-000570,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000570_vis.jpg
2023-10-26 18:16:34,P-Usine_A-000571,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:18:34,P-Usine_A-000572,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000572_vis.jpg
2023-10-26 18:15:30,P-Usine_A-000573,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000573_vis.jpg
2023-10-26 18:23:20,P-Usine_A-000574,NON,NON,N/A,999.9,OK,
2023-10-26 18:16:26,P-Usine_A-000575,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:21:09,P-Usine_A-000576,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:24:43,P-Usine_A-000577,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:23:14,P-Usine_A-000578,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:18:45,P-Usine_A-000579,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:23:55,P-Usine_A-000580,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:28:42,P-Usine_A-000581,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:25:32,P-Usine_A-000582,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:25:40,P-Usine_A-000583,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:23:43,P-Usine_A-000584,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:23:43,P-Usine_A-000584,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:25:20,P-Usine_A-000585,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:29:30,P-Usine_A-000586,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:33:28,P-Usine_A-000587,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:33:28,P-Usine_A-000587,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:28:12,P-Usine_A-000588,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:32:39,P-Usine_A-000589,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:31:56,P-Usine_A-000590,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:31:40,P-Usine_A-000591,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000591_vis.jpg
2023-10-26 18:35:42,P-Usine_A-000592,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000592_vis.jpg
2023-10-26 18:36:14,P-Usine_A-000593,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:37:13,P-Usine_A-000594,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:43:33,P-Usine_A-000595,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:35:37,P-Usine_A-000596,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:42:45,P-Usine_A-000597,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:42:25,P-Usine_A-000598,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:47:01,P-Usine_A-000599,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:47:57,P-Usine_A-000600,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:45:07,P-Usine_A-000601,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000601_vis.jpg
2023-10-26 18:47:15,,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:50:11,P-Usine_A-000603,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:53:42,P-Usine_A-000604,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:53:36,P-Usine_A-000605,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:51:35,P-Usine_A-000606,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:47:34,P-Usine_A-000607,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:57:04,P-Usine_A-000608,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:53:23,P-Usine_A-000609,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000609_vis.jpg
2023-10-26 18:52:15,P-Usine_A-000610,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:56:25,P-Usine_A-000611,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:57:00,P-Usine_A-000612,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:55:35,P-Usine_A-000613,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:57:54,P-Usine_A-000614,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:57:28,P-Usine_A-000615,NON,NON,N/A,AUCUN,,
2023-10-26 19:00:00,P-Usine_A-000616,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:03:58,P-Usine_A-000617,NON,NON,N/A,AUCUN,,
2023-10-26 19:03:26,P-Usine_A-000618,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000618_vis.jpg
2023-10-26 19:01:10,P-Usine_A-000619,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:08:13,P-Usine_A-000620,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:06:57,P-Usine_A-000621,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:05:11,P-Usine_A-000622,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:08:10,P-Usine_A-000623,NON,NON,N/A,AUCUN,999.9,
2023-10-26 19:05:19,P-Usine_A-000624,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:07:52,P-Usine_A-000625,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:11:23,P-Usine_A-000626,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:16:13,P-Usine_A-000627,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:11:24,P-Usine_A-000628,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:17:37,P-Usine_A-000629,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:18:02,P-Usine_A-000630,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:14:19,P-Usine_A-000631,NON,,N/A,AUCUN,OK,
2023-10-26 19:13:25,P-Usine_A-000632,NON,NON,N/A,AUCUN,999.9,
2023-10-26 19:20:59,P-Usine_A-000633,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:15:07,P-Usine_A-000634,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:17:14,P-Usine_A-000635,NON,OUI,N/A,AUCUN,OK,
2023-10-26 19:20:10,P-Usine_A-000636,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:24:53,P-Usine_A-000637,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:19:57,P-Usine_A-000638,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:20:44,P-Usine_A-000639,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000639_vis.jpg
2023-10-26 19:27:41,P-Usine_A-000640,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000640_vis.jpg
2023-10-26 19:27:34,P-Usine_A-000641,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:26:42,P-Usine_A-000642,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000642_vis.jpg
2023-10-26 19:26:45,P-Usine_A-000643,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:25:25,P-Usine_A-000644,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:31:42,P-Usine_A-000645,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000645_vis.jpg
2023-10-26 19:34:13,P-Usine_A-000646,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000646_vis.jpg
2023-10-26 19:34:15,P-Usine_A-000647,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:29:05,P-Usine_A-000648,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:36:49,P-Usine_A-000649,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:34:46,P-Usine_A-000650,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:38:12,P-Usine_A-000651,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:38:12,P-Usine_A-000651,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:38:21,P-Usine_A-000652,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000652_vis.jpg
2023-10-26 19:34:28,P-Usine_A-000653,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:36:41,P-Usine_A-000654,NON,NON,N/A,,OK,
2023-10-26 19:43:21,P-Usine_A-000655,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000655_vis.jpg
2023-10-26 19:39:12,P-Usine_A-000656,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000656_vis.jpg
2023-10-26 19:46:31,P-Usine_A-000657,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:40:38,,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:43:03,P-Usine_A-000659,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:50:07,P-Usine_A-000660,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:51:17,P-Usine_A-000661,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:50:27,P-Usine_A-000662,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:45:55,P-Usine_A-000663,NON,OUI,N/A,AUCUN,OK,
2023-10-26 19:48:43,P-Usine_A-000664,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:52:00,P-Usine_A-000665,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:50:58,P-Usine_A-000666,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:52:01,P-Usine_A-000667,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:50:26,P-Usine_A-000668,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:51:33,P-Usine_A-000669,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:54:40,P-Usine_A-000670,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:55:49,P-Usine_A-000671,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000671_vis.jpg
2023-10-26 19:58:41,P-Usine_A-000672,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000672_vis.jpg
2023-10-26 20:03:00,P-Usine_A-000673,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:56:57,P-Usine_A-000674,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:00:47,P-Usine_A-000675,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:01:55,P-Usine_A-000676,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:59:39,P-Usine_A-000677,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000677_vis.jpg
2023-10-26 20:02:43,P-Usine_A-000678,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:01:32,P-Usine_A-000679,NON,NON,N/A,AUCUN,999.9,
2023-10-26 20:01:48,P-Usine_A-000680,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:02:24,P-Usine_A-000681,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000681_vis.jpg
2023-10-26 20:11:24,P-Usine_A-000682,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:07:01,P-Usine_A-000683,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:07:53,P-Usine_A-000684,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000684_vis.jpg
2023-10-26 20:12:54,P-Usine_A-000685,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000685_vis.jpg
2023-10-26 20:13:35,P-Usine_A-000686,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:15:38,P-Usine_A-000687,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:09:29,P-Usine_A-000688,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000688_vis.jpg
2023-10-26 20:12:38,P-Usine_A-000689,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:12:38,P-Usine_A-000689,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:17:43,P-Usine_A-000690,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:14:55,P-Usine_A-000691,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:21:23,P-Usine_A-000692,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000692_vis.jpg
2023-10-26 20:21:17,P-Usine_A-000693,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:22:14,P-Usine_A-000694,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:21:26,P-Usine_A-000695,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:26:23,P-Usine_A-000696,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:18:15,P-Usine_A-000697,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:18:15,P-Usine_A-000697,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:27:13,P-Usine_A-000698,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:29:20,P-Usine_A-000699,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:21:54,P-Usine_A-000700,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:25:06,P-Usine_A-000701,NON,NON,999.9,AUCUN,OK,
2023-10-26 20:31:26,P-Usine_A-000702,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:24:15,P-Usine_A-000703,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:25:32,P-Usine_A-000704,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:28:29,P-Usine_A-000705,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:27:15,P-Usine_A-000706,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:37:48,P-Usine_A-000707,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:32:26,P-Usine_A-000708,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:34:39,P-Usine_A-000709,NON,NON,N/A,AUCUN,OK,999.9
2023-10-26 20:31:11,P-Usine_A-000710,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:40:00,P-Usine_A-000711,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:34:49,P-Usine_A-000712,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:35:38,P-Usine_A-000713,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:43:21,P-Usine_A-000714,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000714_vis.jpg
2023-10-26 20:44:12,P-Usine_A-000715,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:44:34,P-Usine_A-000716,NON,NON,N/A,AUCUN,OK,
,P-Usine_A-000717,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:40:39,P-Usine_A-000718,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000718_vis.jpg
2023-10-26 20:43:17,P-Usine_A-000719,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:43:17,P-Usine_A-000719,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:45:55,P-Usine_A-000720,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:50:33,P-Usine_A-000721,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:49:40,P-Usine_A-000722,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:52:24,P-Usine_A-000723,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:53:04,P-Usine_A-000724,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:54:02,P-Usine_A-000725,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:52:08,P-Usine_A-000726,NON,NON,N/A,AUCUN,999.9,
2023-10-26 20:57:11,P-Usine_A-000727,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:49:45,P-Usine_A-000728,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:54:15,P-Usine_A-000729,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:54:15,P-Usine_A-000729,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:52:14,P-Usine_A-000730,NON,OUI,N/A,AUCUN,OK,
2023-10-26 20:55:21,P-Usine_A-000731,OUI,NON,N/A,MINEUR,,http://internal-storage/P-Usine_A-000731_vis.jpg
2023-10-26 20:58:12,P-Usine_A-000732,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:01:10,P-Usine_A-000733,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:56:21,P-Usine_A-000734,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:01:40,P-Usine_A-000735,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:02:30,P-Usine_A-000736,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000736_vis.jpg
2023-10-26 21:03:32,P-Usine_A-000737,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:59:38,P-Usine_A-000738,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000738_vis.jpg
2023-10-26 20:59:38,P-Usine_A-000738,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000738_vis.jpg
2023-10-26 21:05:27,P-Usine_A-000739,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000739_vis.jpg
2023-10-26 21:05:27,P-Usine_A-000739,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000739_vis.jpg
2023-10-26 21:09:36,P-Usine_A-000740,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:03:08,P-Usine_A-000741,NON,NON,999.9,AUCUN,OK,
2023-10-26 21:04:34,P-Usine_A-000742,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:11:23,P-Usine_A-000743,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000743_vis.jpg
2023-10-26 21:07:00,P-Usine_A-000744,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:13:30,P-Usine_A-000745,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:15:04,P-Usine_A-000746,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:15:48,P-Usine_A-000747,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:19:06,P-Usine_A-000748,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:15:27,P-Usine_A-000749,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:20:42,P-Usine_A-000750,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:19:36,P-Usine_A-000751,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000751_vis.jpg
2023-10-26 21:21:53,P-Usine_A-000752,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:17:54,P-Usine_A-000753,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:17:50,P-Usine_A-000754,NON,NON,999.9,AUCUN,OK,
2023-10-26 21:19:04,P-Usine_A-000755,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000755_vis.jpg
2023-10-26 21:26:30,P-Usine_A-000756,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000756_vis.jpg
2023-10-26 21:19:27,P-Usine_A-000757,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:26:41,P-Usine_A-000758,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:20:36,P-Usine_A-000759,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:21:21,P-Usine_A-000760,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:29:07,P-Usine_A-000761,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000761_vis.jpg
2023-10-26 21:29:19,P-Usine_A-000762,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:27:05,P-Usine_A-000763,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:32:09,P-Usine_A-000764,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:32:54,P-Usine_A-000765,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:34:52,P-Usine_A-000766,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:31:39,P-Usine_A-000767,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:32:31,P-Usine_A-000768,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:35:38,P-Usine_A-000769,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:32:34,P-Usine_A-000770,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000770_vis.jpg
2023-10-26 21:33:18,P-Usine_A-000771,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:39:54,P-Usine_A-000772,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000772_vis.jpg
2023-10-26 21:40:29,P-Usine_A-000773,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:42:54,P-Usine_A-000774,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:42:12,P-Usine_A-000775,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:42:55,P-Usine_A-000776,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:45:22,P-Usine_A-000777,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000777_vis.jpg
2023-10-26 21:48:50,P-Usine_A-000778,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:44:13,P-Usine_A-000779,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:42:30,P-Usine_A-000780,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:46:07,P-Usine_A-000781,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:43:15,P-Usine_A-000782,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:52:17,P-Usine_A-000783,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:50:20,P-Usine_A-000784,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:53:28,P-Usine_A-000785,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000785_vis.jpg
2023-10-26 21:54:41,P-Usine_A-000786,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:50:43,P-Usine_A-000787,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:56:51,P-Usine_A-000788,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:54:01,P-Usine_A-000789,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:54:01,P-Usine_A-000789,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:51:13,P-Usine_A-000790,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:54:44,P-Usine_A-000791,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:57:27,P-Usine_A-000792,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:00:51,P-Usine_A-000793,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:00:30,P-Usine_A-000794,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000794_vis.jpg
2023-10-26 22:03:51,P-Usine_A-000795,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:00:41,P-Usine_A-000796,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:04:02,P-Usine_A-000797,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:05:02,P-Usine_A-000798,NON,999.9,N/A,AUCUN,OK,
2023-10-26 22:05:36,P-Usine_A-000799,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:05:04,P-Usine_A-000800,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:05:10,P-Usine_A-000801,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:05:10,P-Usine_A-000801,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:08:55,P-Usine_A-000802,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:13:17,P-Usine_A-000803,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:05:20,P-Usine_A-000804,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:09:19,P-Usine_A-000805,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000805_vis.jpg
2023-10-26 22:11:08,P-Usine_A-000806,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:08:39,P-Usine_A-000807,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:10:29,P-Usine_A-000808,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:18:05,P-Usine_A-000809,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:17:31,P-Usine_A-000810,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:20:36,P-Usine_A-000811,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:15:54,P-Usine_A-000812,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000812_vis.jpg
2023-10-26 22:21:03,P-Usine_A-000813,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:19:27,P-Usine_A-000814,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:23:06,P-Usine_A-000815,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000815_vis.jpg
2023-10-26 22:26:32,P-Usine_A-000816,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:23:58,P-Usine_A-000817,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000817_vis.jpg
2023-10-26 22:28:10,P-Usine_A-000818,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:25:26,P-Usine_A-000819,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000819_vis.jpg
2023-10-26 22:29:17,P-Usine_A-000820,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:26:13,P-Usine_A-000821,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:31:06,P-Usine_A-000822,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:26:13,P-Usine_A-000823,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:30:11,P-Usine_A-000824,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:25:36,P-Usine_A-000825,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:31:38,P-Usine_A-000826,,NON,N/A,AUCUN,OK,
2023-10-26 22:27:30,P-Usine_A-000827,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:36:31,P-Usine_A-000828,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:33:08,P-Usine_A-000829,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:31:44,P-Usine_A-000830,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000830_vis.jpg
2023-10-26 22:40:13,P-Usine_A-000831,NON,NON,,AUCUN,OK,
2023-10-26 22:34:06,P-Usine_A-000832,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:35:26,P-Usine_A-000833,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:43:33,P-Usine_A-000834,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:35:36,P-Usine_A-000835,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000835_vis.jpg
