timestamp,part_id,final_angle_measure,visual_score,is_conform,rebut_reason
2023-10-26 20:46:49,P-Usine_A-000767,89.82,1,0,Visual Defect
2023-10-26 20:49:55,P-Usine_A-000768,89.8,7,1,
2023-10-26 20:50:46,P-Usine_A-000769,89.68,4,1,
2023-10-26 20:50:46,P-Usine_A-000769,89.68,4,1,
2023-10-26 20:47:15,P-Usine_A-000770,89.7,7,1,
2023-10-26 20:51:29,P-Usine_A-000771,90.27,6,1,
2023-10-26 20:56:54,P-Usine_A-000772,90.52,7,1,
2023-10-26 20:50:23,P-Usine_A-000773,89.58,4,1,
2023-10-26 20:51:40,P-Usine_A-000774,90.43,1,0,Visual Defect
2023-10-26 20:57:38,P-Usine_A-000775,88.96,6,1,
2023-10-26 20:55:27,P-Usine_A-000776,91.1,8,1,
2023-10-26 20:54:57,P-Usine_A-000777,90.48,1,0,Visual Defect
2023-10-26 21:02:54,P-Usine_A-000778,90.47,5,1,
2023-10-26 21:04:56,P-Usine_A-000779,89.99,6,1,
2023-10-26 20:59:57,P-Usine_A-000780,89.31,5,1,
2023-10-26 21:01:55,P-Usine_A-000781,90.68,2,0,
2023-10-26 21:02:31,P-Usine_A-000782,90.11,4,1,
2023-10-26 21:04:36,P-Usine_A-000783,90.24,9,1,
2023-10-26 21:04:33,P-Usine_A-000784,89.84,6,1,
2023-10-26 21:10:39,P-Usine_A-000785,90.52,2,0,Visual Defect
2023-10-26 21:07:25,P-Usine_A-000786,89.78,5,1,
2023-10-26 21:10:31,P-Usine_A-000787,90.48,1,0,Visual Defect
2023-10-26 21:13:40,P-Usine_A-000788,90.39,7,1,
2023-10-26 21:14:45,P-Usine_A-000789,90.22,6,1,
2023-10-26 21:11:06,P-Usine_A-000790,89.42,3,0,Visual Defect
2023-10-26 21:12:35,P-Usine_A-000791,89.09,8,1,
2023-10-26 21:12:35,P-Usine_A-000791,89.09,8,1,
2023-10-26 21:15:56,P-Usine_A-000792,90.17,8,1,
2023-10-26 21:19:14,P-Usine_A-000793,89.6,6,1,
2023-10-26 21:14:57,P-Usine_A-000794,91.1,2,0,Visual Defect
2023-10-26 21:18:20,P-Usine_A-000795,90.08,5,1,
2023-10-26 21:18:05,P-Usine_A-000796,90.31,1,0,Visual Defect
2023-10-26 21:19:54,P-Usine_A-000797,89.9,2,0,Visual Defect
2023-10-26 21:22:15,P-Usine_A-000798,89.26,10,1,
2023-10-26 21:23:29,P-Usine_A-000799,88.81,5,1,
2023-10-26 21:18:21,P-Usine_A-000800,89.84,7,1,
2023-10-26 21:27:31,P-Usine_A-000801,90.78,3,0,Visual Defect
2023-10-26 21:21:45,P-Usine_A-000802,89.35,8,1,
2023-10-26 21:23:31,P-Usine_A-000803,90.25,8,1,
2023-10-26 21:30:26,P-Usine_A-000804,89.37,8,1,
2023-10-26 21:31:39,P-Usine_A-000805,90.26,7,1,
2023-10-26 21:30:59,P-Usine_A-000806,90.16,1,0,Visual Defect
2023-10-26 21:32:13,P-Usine_A-000807,90.63,2,0,Visual Defect
2023-10-26 21:25:19,P-Usine_A-000808,89.77,7,1,
2023-10-26 21:28:12,P-Usine_A-000809,90.2,7,1,
2023-10-26 21:35:10,P-Usine_A-000810,90.15,5,1,
2023-10-26 21:36:06,P-Usine_A-000811,90.12,9,1,
2023-10-26 21:35:06,P-Usine_A-000812,90.14,10,1,
2023-10-26 21:39:43,P-Usine_A-000813,89.85,4,1,
2023-10-26 21:31:45,P-Usine_A-000814,89.76,9,1,
2023-10-26 21:35:32,P-Usine_A-000815,90.81,10,1,
2023-10-26 21:42:23,P-Usine_A-000816,89.67,4,1,
2023-10-26 21:38:21,P-Usine_A-000817,90.02,6,1,
2023-10-26 21:42:16,P-Usine_A-000818,89.65,999.9,1,
2023-10-26 21:44:21,P-Usine_A-000819,89.3,10,1,
2023-10-26 21:44:25,P-Usine_A-000820,89.2,8,1,
2023-10-26 21:46:52,P-Usine_A-000821,90.56,9,1,
2023-10-26 21:47:11,P-Usine_A-000822,89.75,10,1,
2023-10-26 21:42:34,P-Usine_A-000823,91.39,2,0,Visual Defect
2023-10-26 21:48:43,P-Usine_A-000824,90.47,3,0,Visual Defect
2023-10-26 21:49:59,P-Usine_A-000825,90.71,2,0,Visual Defect
2023-10-26 21:44:59,P-Usine_A-000826,89.31,7,1,
2023-10-26 21:45:24,P-Usine_A-000827,88.87,9,1,
2023-10-26 21:49:22,P-Usine_A-000828,90.28,3,0,Visual Defect
2023-10-26 21:47:46,P-Usine_A-000829,90.09,7,1,
2023-10-26 21:49:53,P-Usine_A-000830,90.21,2,0,Visual Defect
2023-10-26 21:54:26,P-Usine_A-000831,90.03,7,1,
2023-10-26 21:57:33,P-Usine_A-000832,89.92,10,1,
2023-10-26 21:51:36,P-Usine_A-000833,90.03,6,1,
2023-10-26 21:53:56,P-Usine_A-000834,89.48,4,1,
2023-10-26 21:52:50,P-Usine_A-000835,90.34,5,1,
2023-10-26 21:57:02,P-Usine_A-000836,89.88,2,0,Visual Defect
2023-10-26 21:56:58,P-Usine_A-000837,89.87,3,0,Visual Defect
2023-10-26 21:56:41,P-Usine_A-000838,89.62,5,1,
2023-10-26 22:03:53,P-Usine_A-000839,90.27,2,0,Visual Defect
2023-10-26 22:03:54,P-Usine_A-000840,90.59,7,1,
2023-10-26 21:58:25,P-Usine_A-000841,90.52,5,1,
2023-10-26 22:05:09,P-Usine_A-000842,89.37,9,1,
2023-10-26 22:03:52,P-Usine_A-000843,90.5,6,1,
2023-10-26 22:10:20,P-Usine_A-000844,89.69,8,1,
2023-10-26 22:09:30,P-Usine_A-000845,90.03,3,0,Visual Defect
2023-10-26 22:10:46,P-Usine_A-000846,90.23,10,1,
2023-10-26 22:10:10,P-Usine_A-000847,90.31,8,1,
2023-10-26 22:14:26,P-Usine_A-000848,89.59,8,1,
2023-10-26 22:15:03,P-Usine_A-000849,90.46,4,1,
2023-10-26 22:12:21,P-Usine_A-000850,89.99,4,1,
2023-10-26 22:15:59,P-Usine_A-000851,90.33,10,1,
2023-10-26 22:14:49,P-Usine_A-000852,89.64,8,1,
2023-10-26 22:10:41,P-Usine_A-000853,90.13,9,1,
2023-10-26 22:15:15,P-Usine_A-000854,90.22,3,0,Visual Defect
2023-10-26 22:13:54,P-Usine_A-000855,89.12,8,1,
2023-10-26 22:19:21,P-Usine_A-000856,90.0,3,0,Visual Defect
2023-10-26 22:14:41,P-Usine_A-000857,90.22,9,1,
2023-10-26 22:18:05,P-Usine_A-000858,90.1,4,1,
2023-10-26 22:21:12,P-Usine_A-000859,90.66,4,1,
2023-10-26 22:23:28,P-Usine_A-000860,89.36,10,1,
2023-10-26 22:19:51,P-Usine_A-000861,89.4,6,1,
2023-10-26 22:25:41,,90.15,2,0,Visual Defect
2023-10-26 22:26:17,P-Usine_A-000863,89.48,7,1,
2023-10-26 22:21:45,P-Usine_A-000864,90.24,9,1,
2023-10-26 22:24:55,P-Usine_A-000865,90.95,3,0,Visual Defect
2023-10-26 22:25:03,P-Usine_A-000866,90.41,8,1,
2023-10-26 22:24:47,P-Usine_A-000867,90.65,5,1,
2023-10-26 22:35:08,P-Usine_A-000868,89.54,2,0,Visual Defect
2023-10-26 22:35:12,P-Usine_A-000869,90.08,3,0,Visual Defect
2023-10-26 22:28:33,P-Usine_A-000870,90.02,2,0,Visual Defect
2023-10-26 22:34:45,P-Usine_A-000871,90.06,10,1,
2023-10-26 22:30:26,P-Usine_A-000872,90.08,3,0,Visual Defect
2023-10-26 22:31:23,P-Usine_A-000873,89.59,4,1,
2023-10-26 22:40:44,P-Usine_A-000874,90.04,4,1,
2023-10-26 22:35:47,P-Usine_A-000875,89.27,2,0,Visual Defect
2023-10-26 22:34:57,P-Usine_A-000876,89.97,4,1,
2023-10-26 22:43:49,P-Usine_A-000877,90.75,1,0,Visual Defect
2023-10-26 22:43:43,P-Usine_A-000878,90.07,10,1,
2023-10-26 22:43:43,P-Usine_A-000878,90.07,10,1,
2023-10-26 22:42:39,P-Usine_A-000879,89.45,4,1,
2023-10-26 22:43:34,P-Usine_A-000880,90.44,1,0,Visual Defect
2023-10-26 22:40:28,P-Usine_A-000881,90.03,7,1,
2023-10-26 22:43:17,P-Usine_A-000882,89.83,1,0,Visual Defect
2023-10-26 22:44:39,P-Usine_A-000883,88.75,10,1,
2023-10-26 22:47:10,P-Usine_A-000884,90.52,7,1,
2023-10-26 22:44:09,P-Usine_A-000885,90.72,4,1,
2023-10-26 22:46:53,P-Usine_A-000886,90.15,7,1,
2023-10-26 22:51:08,P-Usine_A-000887,90.33,2,0,Visual Defect
2023-10-26 22:51:49,P-Usine_A-000888,91.09,10,1,
2023-10-26 22:47:16,P-Usine_A-000889,89.68,2,0,Visual Defect
2023-10-26 22:49:17,P-Usine_A-000890,89.52,3,0,Visual Defect
2023-10-26 22:51:21,P-Usine_A-000891,90.17,4,1,
2023-10-26 22:55:02,P-Usine_A-000892,89.95,9,1,
2023-10-26 22:59:16,P-Usine_A-000893,90.32,9,1,
2023-10-26 22:59:48,P-Usine_A-000894,90.3,8,1,
2023-10-26 22:53:49,P-Usine_A-000895,89.22,2,0,999.9
2023-10-26 22:57:46,P-Usine_A-000896,90.33,10,1,
2023-10-26 22:55:21,P-Usine_A-000897,90.33,10,1,
2023-10-26 22:56:24,P-Usine_A-000898,90.33,1,0,Visual Defect
2023-10-26 23:05:39,P-Usine_A-000899,89.21,8,1,
2023-10-26 22:59:51,P-Usine_A-000900,89.47,8,1,
2023-10-26 22:59:53,P-Usine_A-000901,91.17,5,1,
2023-10-26 23:08:49,P-Usine_A-000902,90.6,1,0,Visual Defect
2023-10-26 23:03:46,P-Usine_A-000903,90.08,6,1,
2023-10-26 23:08:15,P-Usine_A-000904,89.04,3,0,Visual Defect
2023-10-26 23:07:04,P-Usine_A-000905,89.63,8,1,
2023-10-26 23:04:31,P-Usine_A-000906,89.89,1,0,Visual Defect
2023-10-26 23:04:27,P-Usine_A-000907,89.9,1,0,Visual Defect
2023-10-26 23:05:58,P-Usine_A-000908,90.01,4,1,
2023-10-26 23:09:49,P-Usine_A-000909,90.13,10,1,
2023-10-26 23:12:28,P-Usine_A-000910,90.64,7,1,
2023-10-26 23:13:21,P-Usine_A-000911,89.89,9,1,
2023-10-26 23:09:16,P-Usine_A-000912,90.09,6,1,
2023-10-26 23:18:20,P-Usine_A-000913,89.47,5,1,
2023-10-26 23:16:14,P-Usine_A-000914,90.14,7,1,
2023-10-26 23:17:37,P-Usine_A-000915,89.91,6,1,
2023-10-26 23:21:25,P-Usine_A-000916,89.46,5,1,
2023-10-26 23:17:57,P-Usine_A-000917,89.91,4,1,
2023-10-26 23:19:21,P-Usine_A-000918,90.01,10,1,
2023-10-26 23:18:22,P-Usine_A-000919,89.94,1,0,Visual Defect
2023-10-26 23:17:24,P-Usine_A-000920,89.95,1,0,Visual Defect
2023-10-26 23:26:20,P-Usine_A-000921,90.37,2,0,Visual Defect
2023-10-26 23:20:49,P-Usine_A-000922,90.3,10,1,
2023-10-26 23:29:09,P-Usine_A-000923,89.99,8,1,
2023-10-26 23:28:43,P-Usine_A-000924,88.95,5,1,
2023-10-26 23:28:19,P-Usine_A-000925,89.74,999.9,1,
2023-10-26 23:23:40,P-Usine_A-000926,90.34,10,1,
2023-10-26 23:30:24,P-Usine_A-000927,89.8,3,0,Visual Defect
2023-10-26 23:33:22,P-Usine_A-000928,89.41,10,1,
2023-10-26 23:31:21,P-Usine_A-000929,89.07,5,1,
2023-10-26 23:32:57,P-Usine_A-000930,89.72,1,0,Visual Defect
2023-10-26 23:37:31,P-Usine_A-000931,89.64,7,1,
2023-10-26 23:36:46,P-Usine_A-000932,89.64,2,0,Visual Defect
2023-10-26 23:34:18,P-Usine_A-000933,90.31,2,0,Visual Defect
2023-10-26 23:35:29,P-Usine_A-000934,90.34,5,1,
2023-10-26 23:34:07,P-Usine_A-000935,89.56,4,1,
2023-10-26 23:40:27,P-Usine_A-000936,90.25,1,0,Visual Defect
2023-10-26 23:36:37,P-Usine_A-000937,90.4,10,1,
2023-10-26 23:44:45,P-Usine_A-000938,90.32,5,1,
2023-10-26 23:43:15,P-Usine_A-000939,90.5,4,1,
2023-10-26 23:43:58,P-Usine_A-000940,89.82,10,1,
2023-10-26 23:48:46,P-Usine_A-000941,89.82,4,1,
2023-10-26 23:42:22,P-Usine_A-000942,89.48,10,1,
2023-10-26 23:42:22,P-Usine_A-000942,89.48,10,1,
2023-10-26 23:48:00,P-Usine_A-000943,89.61,9,1,
2023-10-26 23:45:42,P-Usine_A-000944,89.86,,1,
2023-10-26 23:45:51,P-Usine_A-000945,90.6,4,1,
2023-10-26 23:45:47,P-Usine_A-000946,89.4,4,1,
2023-10-26 23:44:57,P-Usine_A-000947,90.15,6,1,
2023-10-26 23:53:02,P-Usine_A-000948,89.33,3,0,Visual Defect
2023-10-26 23:48:32,P-Usine_A-000949,89.84,5,1,
2023-10-26 23:54:51,P-Usine_A-000950,89.8,5,1,
2023-10-26 23:53:29,P-Usine_A-000951,90.07,9,1,
2023-10-26 23:59:45,P-Usine_A-000952,90.72,2,0,Visual Defect
2023-10-26 23:59:46,P-Usine_A-000953,89.94,8,1,
2023-10-26 23:55:41,P-Usine_A-000954,89.72,10,1,
2023-10-26 23:55:51,P-Usine_A-000955,90.42,8,1,
2023-10-26 23:59:34,P-Usine_A-000956,90.66,4,1,
2023-10-26 23:59:24,P-Usine_A-000957,88.85,7,1,
2023-10-26 23:57:04,P-Usine_A-000958,89.17,7,1,
2023-10-27 00:00:34,P-Usine_A-000959,89.33,4,,
2023-10-26 23:58:58,P-Usine_A-000960,90.33,8,1,
2023-10-27 00:03:42,P-Usine_A-000961,89.38,3,0,Visual Defect
2023-10-27 00:02:51,P-Usine_A-000962,90.43,3,0,Visual Defect
2023-10-27 00:01:33,P-Usine_A-000963,90.68,10,1,
2023-10-27 00:03:17,P-Usine_A-000964,90.22,2,0,Visual Defect
2023-10-27 00:05:51,P-Usine_A-000965,89.92,8,1,
2023-10-27 00:04:30,P-Usine_A-000966,90.32,2,0,Visual Defect
2023-10-27 00:07:10,P-Usine_A-000967,90.81,8,1,
2023-10-27 00:14:30,P-Usine_A-000968,89.96,1,0,Visual Defect
2023-10-27 00:15:21,P-Usine_A-000969,89.77,3,999.9,Visual Defect
2023-10-27 00:16:24,P-Usine_A-000970,89.39,3,0,Visual Defect
2023-10-27 00:09:28,P-Usine_A-000971,90.27,1,0,Visual Defect
2023-10-27 00:17:03,P-Usine_A-000972,89.45,9,1,
2023-10-27 00:15:11,P-Usine_A-000973,90.39,1,0,Visual Defect
2023-10-27 00:12:16,P-Usine_A-000974,90.61,6,1,
2023-10-27 00:13:15,P-Usine_A-000975,90.99,6,1,
2023-10-27 00:18:00,P-Usine_A-000976,,8,1,
2023-10-27 00:16:08,P-Usine_A-000977,90.29,7,1,
2023-10-27 00:21:25,P-Usine_A-000978,88.82,9,1,
2023-10-27 00:18:45,P-Usine_A-000979,89.98,9,1,
2023-10-27 00:25:39,P-Usine_A-000980,90.65,2,0,Visual Defect
2023-10-27 00:25:07,P-Usine_A-000981,89.83,7,1,
2023-10-27 00:20:19,P-Usine_A-000982,90.6,6,1,
2023-10-27 00:27:02,P-Usine_A-000983,89.9,3,0,Visual Defect
2023-10-27 00:28:42,P-Usine_A-000984,89.41,9,1,
2023-10-27 00:31:12,P-Usine_A-000985,89.74,7,1,
2023-10-27 00:24:56,P-Usine_A-000986,89.56,5,1,
2023-10-27 00:27:04,P-Usine_A-000987,90.88,9,1,
2023-10-27 00:27:04,P-Usine_A-000987,90.88,9,1,
2023-10-27 00:28:00,P-Usine_A-000988,89.97,9,1,
2023-10-27 00:34:24,P-Usine_A-000989,89.65,4,1,
2023-10-27 00:29:46,P-Usine_A-000990,90.27,2,0,Visual Defect
2023-10-27 00:34:58,P-Usine_A-000991,90.37,7,1,
2023-10-27 00:33:50,P-Usine_A-000992,90.6,2,0,Visual Defect
2023-10-27 00:35:45,P-Usine_A-000993,89.87,5,1,
2023-10-27 00:40:33,P-Usine_A-000994,88.54,7,1,
2023-10-27 00:41:13,P-Usine_A-000995,89.77,1,0,Visual Defect
2023-10-27 00:42:11,P-Usine_A-000996,89.93,1,0,Visual Defect
2023-10-27 00:40:56,P-Usine_A-000997,89.95,10,1,
2023-10-27 00:44:30,P-Usine_A-000998,89.7,5,1,
2023-10-27 00:41:57,P-Usine_A-000999,89.84,10,1,
2023-10-27 00:43:31,P-Usine_A-001000,90.28,9,1,
