timestamp,part_id,defaut_surface,microfissure,defaut_peinture,gravite_defaut,decision,photo_url
2023-10-26 17:52:38,P-Usine_B-000548,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000548_vis.jpg
2023-10-26 17:57:23,P-Usine_B-000549,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:57:23,P-Usine_B-000549,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:58:43,P-Usine_B-000550,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:54:57,P-Usine_B-000551,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:59:12,P-Usine_B-000552,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:59:12,P-Usine_B-000552,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:02:42,P-Usine_B-000553,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:54:24,P-Usine_B-000554,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000554_vis.jpg
2023-10-26 18:02:42,P-Usine_B-000555,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:02:39,P-Usine_B-000556,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000556_vis.jpg
2023-10-26 18:04:02,P-Usine_B-000557,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:02:08,P-Usine_B-000558,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000558_vis.jpg
2023-10-26 18:04:28,P-Usine_B-000559,NON,OUI,N/A,AUCUN,OK,
2023-10-26 18:09:24,P-Usine_B-000560,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:03:04,P-Usine_B-000561,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:03:06,P-Usine_B-000562,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:12:03,P-Usine_B-000563,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:06:58,P-Usine_B-000564,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:04:55,P-Usine_B-000565,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:10:16,P-Usine_B-000566,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:08:52,P-Usine_B-000567,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000567_vis.jpg
2023-10-26 18:13:33,P-Usine_B-000568,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000568_vis.jpg
2023-10-26 18:15:39,P-Usine_B-000569,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:12:18,P-Usine_B-000570,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:13:52,P-Usine_B-000571,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:16:37,P-Usine_B-000572,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:19:29,P-Usine_B-000573,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:21:06,P-Usine_B-000574,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:18:50,P-Usine_B-000575,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:19:43,P-Usine_B-000576,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:18:02,P-Usine_B-000577,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:19:29,P-Usine_B-000578,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:28:56,,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:28:21,P-Usine_B-000580,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:26:28,P-Usine_B-000581,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:31:26,P-Usine_B-000582,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:23:15,P-Usine_B-000583,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000583_vis.jpg
2023-10-26 18:27:07,P-Usine_B-000584,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:30:41,P-Usine_B-000585,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:33:17,P-Usine_B-000586,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:29:59,P-Usine_B-000587,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:30:32,P-Usine_B-000588,999.9,NON,N/A,AUCUN,OK,
2023-10-26 18:36:21,P-Usine_B-000589,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:38:06,P-Usine_B-000590,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:30:52,P-Usine_B-000591,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:31:49,P-Usine_B-000592,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:36:01,P-Usine_B-000593,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:34:15,P-Usine_B-000594,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:42:09,P-Usine_B-000595,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000595_vis.jpg
2023-10-26 18:41:21,P-Usine_B-000596,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:46:26,P-Usine_B-000597,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:38:58,P-Usine_B-000598,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:40:41,P-Usine_B-000599,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:49:25,P-Usine_B-000600,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:48:05,P-Usine_B-000601,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:50:20,P-Usine_B-000602,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:49:03,P-Usine_B-000603,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:49:57,P-Usine_B-000604,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:48:27,P-Usine_B-000605,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:51:12,P-Usine_B-000606,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:52:15,P-Usine_B-000607,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:47:55,P-Usine_B-000608,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:53:41,P-Usine_B-000609,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:54:27,P-Usine_B-000610,NON,,N/A,AUCUN,OK,
2023-10-26 18:55:45,P-Usine_B-000611,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:00:50,P-Usine_B-000612,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:58:36,P-Usine_B-000613,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:54:16,P-Usine_B-000614,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000614_vis.jpg
2023-10-26 19:04:04,P-Usine_B-000615,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:56:07,P-Usine_B-000616,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:00:14,P-Usine_B-000617,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:04:59,P-Usine_B-000618,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:08:01,P-Usine_B-000619,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:03:02,P-Usine_B-000620,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:09:02,P-Usine_B-000621,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:10:45,P-Usine_B-000622,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000622_vis.jpg
2023-10-26 19:08:54,P-Usine_B-000623,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:09:57,P-Usine_B-000624,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:11:49,P-Usine_B-000625,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:10:26,P-Usine_B-000626,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:07:25,P-Usine_B-000627,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:16:55,P-Usine_B-000628,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000628_vis.jpg
2023-10-26 19:12:35,P-Usine_B-000629,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:10:39,P-Usine_B-000630,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:17:24,P-Usine_B-000631,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:19:52,P-Usine_B-000632,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:22:12,P-Usine_B-000633,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:18:19,P-Usine_B-000634,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:20:18,P-Usine_B-000635,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000635_vis.jpg
2023-10-26 19:20:18,P-Usine_B-000635,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000635_vis.jpg
2023-10-26 19:20:48,P-Usine_B-000636,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:26:37,P-Usine_B-000637,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:27:53,P-Usine_B-000638,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:22:46,P-Usine_B-000639,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:26:27,P-Usine_B-000640,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:21:29,P-Usine_B-000641,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:29:23,P-Usine_B-000642,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:31:16,P-Usine_B-000643,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:27:05,P-Usine_B-000644,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000644_vis.jpg
2023-10-26 19:33:56,P-Usine_B-000645,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:29:32,P-Usine_B-000646,NON,NON,,AUCUN,OK,
2023-10-26 19:36:30,P-Usine_B-000647,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:37:25,P-Usine_B-000648,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:39:23,P-Usine_B-000649,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:38:23,P-Usine_B-000650,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:36:56,P-Usine_B-000651,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:39:45,P-Usine_B-000652,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:42:27,P-Usine_B-000653,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000653_vis.jpg
2023-10-26 19:44:16,P-Usine_B-000654,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:44:16,P-Usine_B-000654,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:37:14,P-Usine_B-000655,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000655_vis.jpg
2023-10-26 19:43:08,P-Usine_B-000656,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:40:02,P-Usine_B-000657,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:43:17,P-Usine_B-000658,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:41:08,P-Usine_B-000659,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:49:46,P-Usine_B-000660,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000660_vis.jpg
2023-10-26 19:44:01,P-Usine_B-000661,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:46:00,P-Usine_B-000662,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:47:20,P-Usine_B-000663,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:53:18,P-Usine_B-000664,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:53:29,P-Usine_B-000665,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:53:29,P-Usine_B-000665,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:48:22,P-Usine_B-000666,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:54:28,P-Usine_B-000667,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:47:47,P-Usine_B-000668,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:49:57,P-Usine_B-000669,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:56:02,P-Usine_B-000670,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:55:52,P-Usine_B-000671,NON,999.9,N/A,AUCUN,OK,
2023-10-26 20:00:44,,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:56:45,P-Usine_B-000673,NON,NON,N/A,AUCUN,OK,
2023-10-26 19:56:31,P-Usine_B-000674,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:00:05,P-Usine_B-000675,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:01:59,P-Usine_B-000676,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:02:38,P-Usine_B-000677,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:07:18,P-Usine_B-000678,NON,NON,N/A,,OK,
2023-10-26 20:01:30,P-Usine_B-000679,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:03:26,P-Usine_B-000680,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:02:23,P-Usine_B-000681,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:01:42,P-Usine_B-000682,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:11:02,P-Usine_B-000683,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:05:35,P-Usine_B-000684,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:05:42,P-Usine_B-000685,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000685_vis.jpg
2023-10-26 20:12:32,P-Usine_B-000686,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:13:37,P-Usine_B-000687,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:09:55,P-Usine_B-000688,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:17:42,P-Usine_B-000689,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:18:21,P-Usine_B-000690,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:14:07,P-Usine_B-000691,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:15:37,P-Usine_B-000692,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:16:23,P-Usine_B-000693,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:16:04,P-Usine_B-000694,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:21:10,P-Usine_B-000695,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:17:40,P-Usine_B-000696,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:20:18,P-Usine_B-000697,NON,NON,N/A,AUCUN,999.9,
2023-10-26 20:22:44,P-Usine_B-000698,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000698_vis.jpg
2023-10-26 20:26:50,P-Usine_B-000699,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:28:26,P-Usine_B-000700,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000700_vis.jpg
2023-10-26 20:30:22,P-Usine_B-000701,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:30:03,P-Usine_B-000702,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:22:44,P-Usine_B-000703,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:28:24,P-Usine_B-000704,999.9,NON,N/A,AUCUN,OK,
2023-10-26 20:33:58,P-Usine_B-000705,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:26:40,P-Usine_B-000706,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:30:38,P-Usine_B-000707,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:29:07,P-Usine_B-000708,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:31:05,P-Usine_B-000709,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000709_vis.jpg
2023-10-26 20:33:58,P-Usine_B-000710,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:36:27,P-Usine_B-000711,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000711_vis.jpg
2023-10-26 20:39:14,P-Usine_B-000712,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:35:29,P-Usine_B-000713,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:40:34,P-Usine_B-000714,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:45:17,P-Usine_B-000715,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:45:17,P-Usine_B-000715,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:45:32,P-Usine_B-000716,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000716_vis.jpg
2023-10-26 20:39:44,P-Usine_B-000717,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000717_vis.jpg
2023-10-26 20:41:35,P-Usine_B-000718,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:44:01,P-Usine_B-000719,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:44:39,P-Usine_B-000720,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:44:39,P-Usine_B-000720,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:47:40,P-Usine_B-000721,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:46:33,P-Usine_B-000722,NON,NON,N/A,AUCUN,OK,
,P-Usine_B-000723,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000723_vis.jpg
2023-10-26 20:50:16,P-Usine_B-000724,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:48:03,P-Usine_B-000725,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:53:58,P-Usine_B-000726,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000726_vis.jpg
2023-10-26 20:51:45,P-Usine_B-000727,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:55:23,P-Usine_B-000728,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:54:42,P-Usine_B-000729,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:58:25,P-Usine_B-000730,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:52:13,P-Usine_B-000731,999.9,NON,N/A,AUCUN,OK,
2023-10-26 20:53:51,P-Usine_B-000732,NON,NON,N/A,AUCUN,OK,
2023-10-26 20:55:26,P-Usine_B-000733,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000733_vis.jpg
2023-10-26 21:03:39,P-Usine_B-000734,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:02:24,P-Usine_B-000735,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:05:21,P-Usine_B-000736,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:06:23,P-Usine_B-000737,NON,NON,N/A,AUCUN,OK,
,P-Usine_B-000738,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:06:29,P-Usine_B-000739,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:03:07,P-Usine_B-000740,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:05:47,P-Usine_B-000741,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:02:55,P-Usine_B-000742,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:09:13,P-Usine_B-000743,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000743_vis.jpg
2023-10-26 21:07:52,P-Usine_B-000744,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:11:08,P-Usine_B-000745,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:06:15,P-Usine_B-000746,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:16:39,P-Usine_B-000747,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000747_vis.jpg
2023-10-26 21:13:48,P-Usine_B-000748,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:09:57,P-Usine_B-000749,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:17:52,P-Usine_B-000750,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:13:10,P-Usine_B-000751,NON,NON,N/A,AUCUN,999.9,
2023-10-26 21:15:18,P-Usine_B-000752,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:14:42,P-Usine_B-000753,NON,NON,N/A,AUCUN,999.9,
2023-10-26 21:15:30,P-Usine_B-000754,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:19:11,P-Usine_B-000755,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:21:08,P-Usine_B-000756,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:16:49,P-Usine_B-000757,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000757_vis.jpg
2023-10-26 21:24:47,P-Usine_B-000758,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000758_vis.jpg
2023-10-26 21:25:56,P-Usine_B-000759,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000759_vis.jpg
2023-10-26 21:27:23,P-Usine_B-000760,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:22:36,P-Usine_B-000761,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:27:23,P-Usine_B-000762,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:22:40,P-Usine_B-000763,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:28:17,P-Usine_B-000764,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:28:00,P-Usine_B-000765,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:31:45,P-Usine_B-000766,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000766_vis.jpg
2023-10-26 21:26:55,P-Usine_B-000767,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:36:58,P-Usine_B-000768,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:28:43,P-Usine_B-000769,OUI,NON,N/A,MINEUR,RETOUCHE,999.9
2023-10-26 21:30:42,P-Usine_B-000770,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:36:23,P-Usine_B-000771,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:37:19,P-Usine_B-000772,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:33:05,P-Usine_B-000773,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:38:01,P-Usine_B-000774,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:39:36,P-Usine_B-000775,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:39:03,P-Usine_B-000776,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:40:08,P-Usine_B-000777,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:38:38,P-Usine_B-000778,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:44:43,P-Usine_B-000779,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:39:18,P-Usine_B-000780,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:48:27,P-Usine_B-000781,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:41:46,P-Usine_B-000782,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:51:08,P-Usine_B-000783,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:43:17,P-Usine_B-000784,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:44:37,P-Usine_B-000785,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:46:11,P-Usine_B-000786,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:51:50,P-Usine_B-000787,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:51:48,P-Usine_B-000788,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:55:05,P-Usine_B-000789,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:51:17,P-Usine_B-000790,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:54:16,P-Usine_B-000791,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:56:07,P-Usine_B-000792,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:59:25,P-Usine_B-000793,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:55:46,P-Usine_B-000794,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:58:04,P-Usine_B-000795,NON,NON,N/A,AUCUN,OK,
2023-10-26 21:58:04,P-Usine_B-000796,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:05:24,P-Usine_B-000797,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:05:40,P-Usine_B-000798,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:03:06,P-Usine_B-000799,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:00:43,P-Usine_B-000800,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000800_vis.jpg
2023-10-26 22:06:47,P-Usine_B-000801,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:01:55,P-Usine_B-000802,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:09:02,P-Usine_B-000803,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:07:15,P-Usine_B-000804,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:06:00,P-Usine_B-000805,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:08:34,P-Usine_B-000806,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000806_vis.jpg
2023-10-26 22:12:09,P-Usine_B-000807,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000807_vis.jpg
2023-10-26 22:15:51,P-Usine_B-000808,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:14:07,P-Usine_B-000809,NON,OUI,N/A,AUCUN,OK,
2023-10-26 22:17:40,P-Usine_B-000810,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:15:36,P-Usine_B-000811,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:13:32,P-Usine_B-000812,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:16:26,P-Usine_B-000813,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000813_vis.jpg
2023-10-26 22:21:04,P-Usine_B-000814,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:22:13,,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:23:58,P-Usine_B-000816,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:24:44,P-Usine_B-000817,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:24:44,P-Usine_B-000817,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:22:04,P-Usine_B-000818,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:18:25,P-Usine_B-000819,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:23:04,P-Usine_B-000820,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:21:44,P-Usine_B-000821,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:24:16,P-Usine_B-000822,NON,OUI,N/A,AUCUN,OK,
2023-10-26 22:26:07,P-Usine_B-000823,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000823_vis.jpg
2023-10-26 22:22:32,P-Usine_B-000824,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:26:58,P-Usine_B-000825,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:24:18,P-Usine_B-000826,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:31:23,P-Usine_B-000827,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:30:08,P-Usine_B-000828,NON,NON,N/A,AUCUN,OK,
2023-10-26 22:34:10,P-Usine_B-000829,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000829_vis.jpg
2023-10-26 22:33:16,P-Usine_B-000830,NON,NON,N/A,AUCUN,OK,
