timestamp,part_id,couple_percage_nm,vitesse_rotation_rpm,nb_cycles_outil,usure_outil_pct,temperature_actuateur,micro_arrets
2023-10-26 18:33:01,P-Usine_B-000627,4.6,2437,128,25.4,39.5,0
2023-10-26 18:38:14,P-Usine_B-000628,5.78,2505,129,25.6,43.9,2
2023-10-26 18:33:31,P-Usine_B-000629,5.81,2497,130,25.8,43.7,0
2023-10-26 18:33:31,P-Usine_B-000629,5.81,2497,130,25.8,43.7,0
2023-10-26 18:35:40,P-Usine_B-000630,5.35,2514,131,26.0,44.9,1
2023-10-26 18:38:00,P-Usine_B-000631,4.03,2499,132,26.2,44.6,2
2023-10-26 18:43:28,P-Usine_B-000632,4.47,2509,133,26.4,43.8,0
2023-10-26 18:42:44,P-Usine_B-000633,4.46,2529,134,26.6,36.9,1
2023-10-26 18:43:19,P-Usine_B-000634,5.66,2582,135,26.8,999.9,0
2023-10-26 18:42:54,P-Usine_B-000635,5.8,2497,136,27.0,41.9,2
2023-10-26 18:42:29,P-Usine_B-000636,4.18,2455,137,27.2,41.5,1
2023-10-26 18:50:10,P-Usine_B-000637,4.86,2446,138,27.4,43.4,2
2023-10-26 18:46:56,P-Usine_B-000638,5.99,,139,27.6,37.3,2
2023-10-26 18:50:29,P-Usine_B-000639,4.02,2517,140,27.8,44.4,0
2023-10-26 18:51:40,P-Usine_B-000640,5.29,2496,141,28.0,37.6,2
2023-10-26 18:55:26,P-Usine_B-000641,4.11,2529,142,28.2,44.0,2
2023-10-26 18:54:01,P-Usine_B-000642,4.77,2479,143,28.4,36.6,2
2023-10-26 18:48:57,P-Usine_B-000643,5.59,2402,144,28.6,40.3,2
2023-10-26 18:58:18,P-Usine_B-000644,5.82,2497,145,28.8,36.6,2
2023-10-26 18:51:08,P-Usine_B-000645,5.69,2444,146,29.0,36.7,1
2023-10-26 19:01:26,P-Usine_B-000646,4.83,2506,147,29.2,38.2,0
2023-10-26 19:00:43,P-Usine_B-000647,4.55,2455,148,29.4,36.1,0
2023-10-26 18:57:57,P-Usine_B-000648,5.36,2471,149,29.6,35.2,1
2023-10-26 18:58:06,P-Usine_B-000649,5.77,2529,150,29.8,41.0,2
2023-10-26 19:04:53,P-Usine_B-000650,5.29,2454,151,30.0,36.8,1
2023-10-26 19:02:09,P-Usine_B-000651,4.13,2481,152,30.2,39.1,
2023-10-26 19:06:08,P-Usine_B-000652,4.44,2566,153,30.4,43.3,2
2023-10-26 19:03:08,P-Usine_B-000653,5.26,2470,154,30.6,37.6,0
2023-10-26 19:05:24,P-Usine_B-000654,4.27,2590,155,30.8,37.6,0
2023-10-26 19:03:47,P-Usine_B-000655,5.12,2571,156,31.0,41.7,2
2023-10-26 19:03:47,P-Usine_B-000655,5.12,2571,156,31.0,41.7,2
2023-10-26 19:08:25,P-Usine_B-000656,5.07,2447,157,31.2,37.4,1
2023-10-26 19:06:57,P-Usine_B-000657,5.06,2547,158,31.4,39.4,1
2023-10-26 19:11:07,P-Usine_B-000658,5.79,2596,159,31.6,39.8,1
2023-10-26 19:04:42,P-Usine_B-000659,5.91,2493,160,31.8,42.4,0
2023-10-26 19:12:23,P-Usine_B-000660,4.65,2517,161,32.0,37.8,1
2023-10-26 19:15:39,P-Usine_B-000661,4.38,2421,162,32.2,39.2,2
2023-10-26 19:11:55,P-Usine_B-000662,4.72,2485,163,32.4,38.8,0
2023-10-26 19:09:50,P-Usine_B-000663,4.19,2548,164,32.6,40.4,1
2023-10-26 19:10:07,P-Usine_B-000664,5.68,2442,165,32.8,40.5,2
2023-10-26 19:18:27,P-Usine_B-000665,4.89,2607,166,33.0,40.2,1
2023-10-26 19:17:17,P-Usine_B-000666,4.35,2464,167,33.2,40.2,0
2023-10-26 19:20:06,P-Usine_B-000667,5.17,2513,168,33.4,43.3,2
2023-10-26 19:16:59,P-Usine_B-000668,4.26,2472,169,33.6,44.8,0
2023-10-26 19:16:59,P-Usine_B-000668,4.26,2472,169,33.6,44.8,0
2023-10-26 19:16:01,P-Usine_B-000669,4.22,2400,170,33.8,41.7,2
2023-10-26 19:23:43,P-Usine_B-000670,4.56,2591,171,34.0,38.7,0
2023-10-26 19:20:35,P-Usine_B-000671,5.97,2480,172,34.2,40.5,1
2023-10-26 19:26:23,P-Usine_B-000672,5.72,2469,173,34.4,38.6,0
2023-10-26 19:25:07,P-Usine_B-000673,5.05,2436,174,34.6,35.2,0
2023-10-26 19:19:54,P-Usine_B-000674,4.66,2560,175,34.8,41.0,1
2023-10-26 19:22:50,P-Usine_B-000675,5.44,2549,176,35.0,41.9,0
2023-10-26 19:22:46,P-Usine_B-000676,4.2,2465,177,35.2,41.6,0
2023-10-26 19:24:08,P-Usine_B-000677,5.23,2425,178,35.4,36.7,0
2023-10-26 19:27:27,P-Usine_B-000678,5.63,2508,179,35.6,36.8,0
2023-10-26 19:29:04,P-Usine_B-000679,4.14,2444,180,35.8,37.2,1
2023-10-26 19:34:23,P-Usine_B-000680,4.15,2585,181,36.0,36.1,0
2023-10-26 19:33:42,P-Usine_B-000681,4.54,2478,182,36.2,36.9,2
2023-10-26 19:28:01,P-Usine_B-000682,4.92,2476,183,36.4,36.2,2
2023-10-26 19:30:05,P-Usine_B-000683,5.96,2445,184,36.6,42.8,1
2023-10-26 19:31:31,P-Usine_B-000684,5.82,2423,185,36.8,43.4,1
2023-10-26 19:31:34,P-Usine_B-000685,4.27,2519,186,37.0,39.9,1
2023-10-26 19:37:46,P-Usine_B-000686,5.9,2563,187,37.2,35.3,0
2023-10-26 19:36:42,P-Usine_B-000687,4.56,2538,188,37.4,45.0,2
2023-10-26 19:36:42,P-Usine_B-000688,5.68,2550,189,37.6,39.6,0
2023-10-26 19:33:35,P-Usine_B-000689,4.64,2464,190,37.8,36.5,0
2023-10-26 19:38:53,P-Usine_B-000690,5.06,2449,191,38.0,37.2,2
2023-10-26 19:40:18,P-Usine_B-000691,5.85,2514,192,38.2,38.1,1
2023-10-26 19:37:55,P-Usine_B-000692,,2517,193,38.4,37.1,2
2023-10-26 19:43:37,P-Usine_B-000693,5.61,2432,194,38.6,39.8,1
2023-10-26 19:38:41,P-Usine_B-000694,5.65,2475,195,38.8,39.0,2
2023-10-26 19:41:06,P-Usine_B-000695,4.98,2504,196,39.0,39.0,1
2023-10-26 19:45:50,P-Usine_B-000696,5.88,2439,197,39.2,35.1,1
2023-10-26 19:42:20,P-Usine_B-000697,4.78,2401,198,39.4,38.4,0
2023-10-26 19:45:04,P-Usine_B-000698,4.2,2482,199,39.6,42.7,1
2023-10-26 19:51:45,P-Usine_B-000699,4.51,2469,200,39.8,36.8,2
2023-10-26 19:53:47,P-Usine_B-000700,4.1,2474,201,40.0,38.2,2
2023-10-26 19:47:40,P-Usine_B-000701,4.73,2418,202,40.2,42.0,2
2023-10-26 19:54:51,P-Usine_B-000702,4.68,2603,203,40.4,35.9,1
2023-10-26 19:55:33,P-Usine_B-000703,4.32,2461,204,40.6,38.8,0
2023-10-26 19:51:45,P-Usine_B-000704,4.54,2525,205,40.8,38.4,2
2023-10-26 19:53:15,P-Usine_B-000705,5.21,2522,206,41.0,43.4,1
2023-10-26 19:57:28,P-Usine_B-000706,5.05,2505,207,41.2,37.4,2
2023-10-26 20:00:08,P-Usine_B-000707,4.95,2428,208,41.4,37.2,2
2023-10-26 19:58:25,P-Usine_B-000708,5.4,2435,209,41.6,43.1,2
2023-10-26 19:58:41,P-Usine_B-000709,4.08,2485,210,41.8,37.4,1
2023-10-26 19:57:14,P-Usine_B-000710,5.86,2439,211,42.0,42.3,1
2023-10-26 19:59:22,P-Usine_B-000711,5.89,2495,212,42.2,37.6,1
2023-10-26 20:03:43,P-Usine_B-000712,5.88,2493,213,42.4,44.9,0
2023-10-26 20:05:27,P-Usine_B-000713,5.26,2512,214,42.6,39.3,1
2023-10-26 20:07:43,P-Usine_B-000714,4.31,2561,215,42.8,41.3,2
2023-10-26 20:03:55,P-Usine_B-000715,4.2,2523,216,43.0,43.6,0
2023-10-26 20:09:32,P-Usine_B-000716,4.76,2571,217,43.2,44.2,1
2023-10-26 20:05:08,P-Usine_B-000717,4.02,2503,218,43.4,36.2,2
2023-10-26 20:05:46,P-Usine_B-000718,5.95,2574,219,43.6,43.0,2
2023-10-26 20:04:47,P-Usine_B-000719,4.33,2347,220,43.8,39.1,0
2023-10-26 20:10:04,P-Usine_B-000720,4.43,2560,221,44.0,35.3,0
2023-10-26 20:11:09,P-Usine_B-000721,5.09,2601,222,44.2,41.8,2
2023-10-26 20:14:14,P-Usine_B-000722,4.94,2537,223,999.9,40.1,1
2023-10-26 20:08:30,P-Usine_B-000723,5.4,2433,,44.6,40.9,0
2023-10-26 20:14:38,P-Usine_B-000724,4.54,2468,225,44.8,41.7,1
2023-10-26 20:11:15,P-Usine_B-000725,5.05,2437,226,999.9,38.3,0
2023-10-26 20:14:30,P-Usine_B-000726,4.54,2528,227,45.2,39.8,2
2023-10-26 20:17:48,P-Usine_B-000727,4.6,2529,228,45.4,39.1,2
2023-10-26 20:17:10,P-Usine_B-000728,4.77,2474,229,45.6,36.5,0
2023-10-26 20:15:15,P-Usine_B-000729,4.07,2420,230,45.8,40.2,2
2023-10-26 20:24:20,P-Usine_B-000730,4.64,2445,231,46.0,35.3,2
2023-10-26 20:18:15,P-Usine_B-000731,5.15,2478,232,46.2,36.7,0
2023-10-26 20:17:36,P-Usine_B-000732,4.17,2449,233,46.4,42.3,2
2023-10-26 20:27:14,P-Usine_B-000733,5.42,2452,234,46.6,44.9,2
2023-10-26 20:25:44,P-Usine_B-000734,4.64,2510,235,46.8,40.2,1
2023-10-26 20:25:35,P-Usine_B-000735,5.92,2553,236,47.0,43.3,0
2023-10-26 20:23:22,P-Usine_B-000736,4.93,2511,237,47.2,37.5,0
2023-10-26 20:23:58,P-Usine_B-000737,4.58,2438,238,47.4,37.1,2
2023-10-26 20:28:13,P-Usine_B-000738,4.6,2497,239,47.6,43.3,0
2023-10-26 20:28:25,P-Usine_B-000739,4.62,2429,240,47.8,41.8,1
2023-10-26 20:26:41,P-Usine_B-000740,5.71,2497,241,48.0,42.9,1
2023-10-26 20:33:07,P-Usine_B-000741,4.42,2494,242,48.2,41.5,0
2023-10-26 20:32:55,P-Usine_B-000742,4.6,2529,243,48.4,42.4,2
2023-10-26 20:31:37,P-Usine_B-000743,4.59,2542,244,48.6,41.3,2
2023-10-26 20:36:07,P-Usine_B-000744,4.27,2560,245,48.8,39.5,1
2023-10-26 20:37:03,P-Usine_B-000745,4.78,2450,246,49.0,38.2,2
2023-10-26 20:39:09,P-Usine_B-000746,5.07,2530,247,49.2,42.9,0
2023-10-26 20:38:17,P-Usine_B-000747,4.95,2546,248,49.4,37.6,2
2023-10-26 20:38:59,P-Usine_B-000748,5.23,2423,249,49.6,36.7,2
2023-10-26 20:41:59,P-Usine_B-000749,5.12,2493,250,49.8,42.8,1
2023-10-26 20:36:44,P-Usine_B-000750,4.19,2393,251,50.0,42.6,0
2023-10-26 20:38:46,P-Usine_B-000751,4.73,2484,252,50.2,38.6,2
2023-10-26 20:46:26,P-Usine_B-000752,5.77,2507,253,50.4,36.3,1
2023-10-26 20:39:49,P-Usine_B-000753,5.45,2514,999.9,50.6,35.2,2
2023-10-26 20:48:21,P-Usine_B-000754,999.9,2485,255,50.8,39.9,1
2023-10-26 20:41:28,P-Usine_B-000755,5.05,2445,256,51.0,36.4,0
2023-10-26 20:45:26,P-Usine_B-000756,5.33,2505,257,51.2,44.7,1
2023-10-26 20:47:28,P-Usine_B-000757,4.05,2546,258,51.4,37.5,0
2023-10-26 20:43:53,P-Usine_B-000758,5.24,2496,259,51.6,37.7,1
2023-10-26 20:53:18,P-Usine_B-000759,4.67,2394,260,51.8,40.2,0
2023-10-26 20:45:14,P-Usine_B-000760,4.86,2491,261,52.0,44.4,0
2023-10-26 20:45:42,P-Usine_B-000761,4.97,2509,262,52.2,42.5,2
2023-10-26 20:48:46,P-Usine_B-000762,4.05,999.9,263,52.4,40.3,2
2023-10-26 20:50:47,P-Usine_B-000763,4.31,2531,264,52.6,42.5,2
2023-10-26 20:48:55,P-Usine_B-000764,5.74,2485,265,52.8,37.4,1
2023-10-26 20:54:45,P-Usine_B-000765,4.1,2468,266,53.0,39.3,1
2023-10-26 20:59:04,P-Usine_B-000766,5.54,2445,267,53.2,39.4,2
2023-10-26 20:56:55,P-Usine_B-000767,5.07,2507,268,53.4,,1
2023-10-26 20:54:06,P-Usine_B-000768,5.57,2400,269,53.6,36.7,0
2023-10-26 20:54:56,P-Usine_B-000769,4.46,2495,270,53.8,43.2,1
2023-10-26 20:54:56,P-Usine_B-000769,4.46,2495,270,53.8,43.2,1
2023-10-26 20:59:05,P-Usine_B-000770,4.73,2528,271,54.0,39.4,1
2023-10-26 21:00:49,P-Usine_B-000771,4.42,2598,272,54.2,36.1,1
2023-10-26 21:00:38,P-Usine_B-000772,5.35,2521,273,54.4,37.0,1
2023-10-26 21:02:45,P-Usine_B-000773,4.48,2522,274,54.6,35.6,2
2023-10-26 21:07:24,P-Usine_B-000774,5.04,2491,275,54.8,39.9,1
2023-10-26 21:05:57,P-Usine_B-000775,5.49,2485,276,55.0,44.0,2
2023-10-26 21:06:43,P-Usine_B-000776,4.25,2407,277,,43.5,1
2023-10-26 21:05:49,P-Usine_B-000777,4.87,2535,278,999.9,42.3,2
2023-10-26 21:10:47,P-Usine_B-000778,4.89,2411,279,55.6,42.6,1
2023-10-26 21:12:04,,4.19,2568,280,55.8,43.6,2
2023-10-26 21:11:18,P-Usine_B-000780,5.05,2545,281,56.0,35.5,2
2023-10-26 21:06:53,P-Usine_B-000781,5.35,2548,282,56.2,43.1,0
2023-10-26 21:06:07,P-Usine_B-000782,4.74,2522,283,56.4,38.0,1
2023-10-26 21:09:22,P-Usine_B-000783,5.44,2497,284,56.6,43.2,1
2023-10-26 21:13:16,P-Usine_B-000784,4.93,2519,285,56.8,35.7,0
2023-10-26 21:17:49,P-Usine_B-000785,4.56,2520,286,57.0,41.1,1
2023-10-26 21:11:24,P-Usine_B-000786,5.05,2496,287,57.2,36.2,0
2023-10-26 21:14:32,P-Usine_B-000787,4.58,2437,288,57.4,37.9,1
2023-10-26 21:15:11,P-Usine_B-000788,5.6,2594,289,57.6,37.3,0
2023-10-26 21:19:05,P-Usine_B-000789,4.35,2532,290,57.8,38.0,2
2023-10-26 21:20:07,P-Usine_B-000790,5.78,2392,291,58.0,42.3,2
2023-10-26 21:23:44,P-Usine_B-000791,4.74,2512,292,58.2,38.2,1
,P-Usine_B-000792,5.85,2537,293,58.4,38.4,1
2023-10-26 21:17:35,P-Usine_B-000793,5.79,2511,294,58.6,35.4,2
2023-10-26 21:22:23,P-Usine_B-000794,4.42,2313,295,58.8,40.2,1
2023-10-26 21:24:46,P-Usine_B-000795,4.71,2448,296,59.0,38.6,1
2023-10-26 21:26:46,P-Usine_B-000796,5.37,2491,297,59.2,39.0,1
2023-10-26 21:21:55,P-Usine_B-000797,4.02,2571,298,59.4,35.5,1
2023-10-26 21:29:40,P-Usine_B-000798,5.76,2471,299,59.6,43.1,2
2023-10-26 21:32:26,P-Usine_B-000799,4.1,2412,999.9,59.8,44.7,1
2023-10-26 21:30:07,P-Usine_B-000800,4.74,2518,301,60.0,44.2,0
2023-10-26 21:30:53,P-Usine_B-000801,,2605,302,60.2,43.1,0
2023-10-26 21:30:38,P-Usine_B-000802,5.83,2558,,60.4,38.8,1
2023-10-26 21:27:00,P-Usine_B-000803,5.08,2460,304,60.6,37.9,2
2023-10-26 21:28:26,P-Usine_B-000804,4.41,2565,305,60.8,42.6,1
2023-10-26 21:34:35,P-Usine_B-000805,5.69,2568,306,61.0,43.0,1
2023-10-26 21:33:00,P-Usine_B-000806,4.42,2507,307,61.2,40.7,2
2023-10-26 21:32:52,P-Usine_B-000807,4.16,2479,308,61.4,42.6,1
2023-10-26 21:37:45,P-Usine_B-000808,4.89,2535,309,61.6,38.6,1
2023-10-26 21:39:03,P-Usine_B-000809,4.28,2464,310,61.8,35.0,0
2023-10-26 21:39:03,P-Usine_B-000809,4.28,2464,310,61.8,35.0,0
2023-10-26 21:41:18,P-Usine_B-000810,5.18,2460,311,62.0,35.3,1
2023-10-26 21:37:53,P-Usine_B-000811,5.66,2504,312,62.2,36.5,1
2023-10-26 21:43:55,P-Usine_B-000812,5.15,2475,313,62.4,38.5,2
2023-10-26 21:36:56,P-Usine_B-000813,4.5,2401,314,62.6,37.0,1
2023-10-26 21:44:28,P-Usine_B-000814,4.08,2505,315,62.8,40.0,0
2023-10-26 21:39:28,P-Usine_B-000815,5.5,2488,316,63.0,37.2,2
2023-10-26 21:43:22,P-Usine_B-000816,5.21,2580,317,63.2,42.4,1
2023-10-26 21:41:58,P-Usine_B-000817,5.12,2406,318,63.4,37.8,2
2023-10-26 21:47:46,P-Usine_B-000818,4.25,2496,319,63.6,44.0,0
2023-10-26 21:47:31,P-Usine_B-000819,5.11,2583,320,63.8,37.1,0
2023-10-26 21:45:28,P-Usine_B-000820,5.62,2486,321,64.0,35.4,1
2023-10-26 21:47:00,P-Usine_B-000821,5.18,2529,322,64.2,35.0,0
2023-10-26 21:50:02,P-Usine_B-000822,5.28,2472,323,64.4,41.4,2
2023-10-26 21:49:50,P-Usine_B-000823,4.99,2553,324,64.6,40.3,0
2023-10-26 21:49:14,P-Usine_B-000824,5.2,2475,325,64.8,38.6,2
2023-10-26 21:51:49,P-Usine_B-000825,4.53,2489,326,65.0,40.6,1
2023-10-26 21:50:18,P-Usine_B-000826,4.11,2451,327,65.2,37.8,1
2023-10-26 21:58:09,P-Usine_B-000827,5.99,2440,328,65.4,43.3,1
2023-10-26 21:57:41,P-Usine_B-000828,4.06,2477,329,65.6,42.9,2
2023-10-26 21:58:33,P-Usine_B-000829,5.21,2524,330,65.8,37.1,0
2023-10-26 21:56:43,P-Usine_B-000830,5.54,2516,331,66.0,44.7,0
2023-10-26 22:03:36,P-Usine_B-000831,4.44,2488,332,66.2,38.8,1
2023-10-26 21:59:33,P-Usine_B-000832,4.02,2422,333,66.4,41.6,0
2023-10-26 21:56:15,P-Usine_B-000833,4.93,2472,334,66.6,36.2,0
2023-10-26 22:03:00,P-Usine_B-000834,5.23,2505,335,66.8,42.3,0
2023-10-26 21:58:08,P-Usine_B-000835,4.13,2448,336,67.0,40.0,1
2023-10-26 22:04:16,P-Usine_B-000836,5.05,2468,337,999.9,42.7,0
2023-10-26 22:01:00,P-Usine_B-000837,5.6,2468,338,67.4,38.2,0
2023-10-26 22:08:20,P-Usine_B-000838,5.82,2530,339,67.6,43.6,1
2023-10-26 22:03:31,P-Usine_B-000839,5.99,2483,340,67.8,35.8,0
2023-10-26 22:03:04,P-Usine_B-000840,5.99,2463,341,68.0,37.0,0
2023-10-26 22:03:04,P-Usine_B-000840,5.99,2463,341,68.0,37.0,0
2023-10-26 22:05:06,P-Usine_B-000841,4.68,2425,342,68.2,43.3,1
2023-10-26 22:13:09,P-Usine_B-000842,5.16,2478,343,68.4,44.9,0
2023-10-26 22:09:58,P-Usine_B-000843,5.05,2554,344,68.6,42.8,2
2023-10-26 22:16:01,P-Usine_B-000844,4.04,2577,345,68.8,41.3,1
2023-10-26 22:13:11,P-Usine_B-000845,5.42,2518,346,69.0,35.4,0
2023-10-26 22:16:19,P-Usine_B-000846,,2568,347,69.2,38.4,1
2023-10-26 22:12:04,P-Usine_B-000847,5.0,2485,348,69.4,42.4,0
2023-10-26 22:17:20,P-Usine_B-000848,4.47,2459,349,69.6,37.4,1
2023-10-26 22:17:18,P-Usine_B-000849,4.36,2602,350,69.8,40.2,2
2023-10-26 22:14:51,P-Usine_B-000850,4.72,2520,351,70.0,35.5,1
2023-10-26 22:21:01,P-Usine_B-000851,5.5,2605,352,70.2,44.2,0
2023-10-26 22:16:25,P-Usine_B-000852,5.55,2415,353,70.4,36.6,0
2023-10-26 22:23:42,P-Usine_B-000853,4.48,2509,354,70.6,41.9,2
2023-10-26 22:26:28,P-Usine_B-000854,999.9,2434,355,70.8,37.2,2
2023-10-26 22:27:43,P-Usine_B-000855,4.42,2457,356,71.0,43.7,2
2023-10-26 22:26:19,P-Usine_B-000856,4.36,2503,357,71.2,40.5,999.9
2023-10-26 22:29:48,P-Usine_B-000857,4.63,2559,358,71.4,39.8,0
2023-10-26 22:23:58,P-Usine_B-000858,4.09,2501,359,71.6,35.7,1
2023-10-26 22:29:41,P-Usine_B-000859,5.47,2388,360,71.8,36.1,2
2023-10-26 22:28:00,P-Usine_B-000860,5.77,2426,361,72.0,41.2,1
2023-10-26 22:28:51,P-Usine_B-000861,4.83,2499,362,72.2,35.2,0
2023-10-26 22:27:25,P-Usine_B-000862,4.3,2446,363,72.4,36.3,0
2023-10-26 22:33:26,P-Usine_B-000863,5.08,2401,364,72.6,42.9,2
2023-10-26 22:28:05,P-Usine_B-000864,5.76,2439,365,72.8,40.9,0
2023-10-26 22:29:50,P-Usine_B-000865,4.22,2576,366,73.0,35.4,0
2023-10-26 22:33:27,P-Usine_B-000866,5.43,2538,367,73.2,37.5,1
2023-10-26 22:35:49,P-Usine_B-000867,4.95,2507,368,73.4,43.3,1
2023-10-26 22:38:51,P-Usine_B-000868,5.71,2495,369,73.6,41.0,0
2023-10-26 22:39:19,P-Usine_B-000869,4.25,2452,370,73.8,39.5,0
2023-10-26 22:38:19,P-Usine_B-000870,4.31,2516,371,74.0,40.1,0
2023-10-26 22:34:25,P-Usine_B-000871,5.74,2479,372,74.2,40.6,0
2023-10-26 22:42:26,P-Usine_B-000872,5.29,2427,373,74.4,39.0,1
2023-10-26 22:40:29,P-Usine_B-000873,5.79,2514,374,74.6,44.1,2
2023-10-26 22:37:40,P-Usine_B-000874,5.21,2418,375,74.8,41.5,2
2023-10-26 22:41:01,P-Usine_B-000875,4.75,2479,376,75.0,45.0,1
2023-10-26 22:47:01,P-Usine_B-000876,,2551,377,75.2,36.0,2
2023-10-26 22:39:54,P-Usine_B-000877,4.8,2445,378,75.4,35.7,0
2023-10-26 22:41:09,P-Usine_B-000878,4.27,2475,379,75.6,41.9,0
2023-10-26 22:45:29,P-Usine_B-000879,4.45,,380,75.8,43.0,0
2023-10-26 22:42:52,P-Usine_B-000880,5.72,2525,381,76.0,42.0,0
2023-10-26 22:44:58,P-Usine_B-000881,4.73,2455,382,76.2,36.6,0
2023-10-26 22:47:06,P-Usine_B-000882,4.88,2537,383,76.4,43.0,1
2023-10-26 22:45:43,P-Usine_B-000883,5.44,2502,384,76.6,35.4,2
2023-10-26 22:55:42,P-Usine_B-000884,4.58,2517,385,76.8,39.6,1
2023-10-26 22:52:53,P-Usine_B-000885,5.45,2519,386,77.0,37.7,0
2023-10-26 22:54:33,P-Usine_B-000886,5.45,2480,387,77.2,41.6,1
2023-10-26 22:51:12,P-Usine_B-000887,5.46,2485,388,77.4,38.8,1
2023-10-26 22:56:46,P-Usine_B-000888,5.52,2366,389,77.6,35.3,1
2023-10-26 22:59:21,P-Usine_B-000889,4.02,2659,390,77.8,43.0,0
2023-10-26 23:02:05,P-Usine_B-000890,5.51,2568,391,78.0,38.5,0
2023-10-26 23:02:05,P-Usine_B-000890,5.51,2568,391,78.0,38.5,0
2023-10-26 23:01:52,P-Usine_B-000891,4.45,2410,392,78.2,44.8,0
2023-10-26 22:55:10,P-Usine_B-000892,5.34,2532,393,78.4,40.0,2
2023-10-26 22:56:39,P-Usine_B-000893,4.88,2548,394,78.6,37.0,1
2023-10-26 23:01:53,P-Usine_B-000894,4.51,2511,395,78.8,35.2,2
2023-10-26 23:04:14,P-Usine_B-000895,4.94,2528,396,79.0,44.7,2
2023-10-26 23:01:37,P-Usine_B-000896,5.08,2559,397,79.2,35.8,1
2023-10-26 23:05:30,P-Usine_B-000897,4.9,2518,398,79.4,37.0,0
2023-10-26 23:08:39,P-Usine_B-000898,5.39,2542,399,79.6,38.5,0
2023-10-26 23:03:25,P-Usine_B-000899,5.25,2577,400,79.8,35.6,1
2023-10-26 23:04:48,P-Usine_B-000900,4.58,2464,401,80.0,35.6,0
2023-10-26 23:10:17,P-Usine_B-000901,5.81,2545,402,80.2,35.1,1
2023-10-26 23:07:06,P-Usine_B-000902,5.16,2508,403,80.4,39.6,0
2023-10-26 23:09:35,P-Usine_B-000903,5.87,2553,404,80.6,41.5,1
2023-10-26 23:15:32,P-Usine_B-000904,5.65,2470,405,80.8,38.8,1
2023-10-26 23:12:55,P-Usine_B-000905,5.16,2532,406,81.0,38.0,0
2023-10-26 23:17:18,P-Usine_B-000906,4.16,2415,407,81.2,44.5,0
2023-10-26 23:10:48,P-Usine_B-000907,5.63,2511,408,81.4,42.6,0
2023-10-26 23:14:57,P-Usine_B-000908,5.08,2523,409,81.6,43.6,2
2023-10-26 23:19:06,P-Usine_B-000909,5.45,2479,410,81.8,41.4,0
2023-10-26 23:20:57,P-Usine_B-000910,5.11,2516,411,82.0,41.4,2
2023-10-26 23:20:28,P-Usine_B-000911,4.47,2544,412,82.2,41.6,2
2023-10-26 23:15:01,P-Usine_B-000912,4.69,2469,413,82.4,38.1,1
2023-10-26 23:15:58,P-Usine_B-000913,4.22,2474,414,82.6,43.2,1
2023-10-26 23:23:33,P-Usine_B-000914,4.12,2460,415,82.8,,0
2023-10-26 23:26:15,P-Usine_B-000915,4.31,2489,416,83.0,42.4,1
2023-10-26 23:22:06,P-Usine_B-000916,4.22,2508,417,83.2,38.7,2
2023-10-26 23:29:05,P-Usine_B-000917,5.75,2503,418,83.4,38.5,2
2023-10-26 23:29:50,P-Usine_B-000918,4.97,2602,419,83.6,36.7,2
2023-10-26 23:23:54,P-Usine_B-000919,4.92,2450,420,83.8,38.5,0
2023-10-26 23:22:06,P-Usine_B-000920,4.87,2410,421,84.0,37.6,2
2023-10-26 23:27:42,P-Usine_B-000921,4.36,2513,422,84.2,38.9,0
2023-10-26 23:31:36,P-Usine_B-000922,4.38,2541,423,84.4,44.6,0
2023-10-26 23:25:12,P-Usine_B-000923,4.72,2484,424,84.6,36.6,1
2023-10-26 23:31:27,P-Usine_B-000924,5.67,2458,425,84.8,40.5,0
2023-10-26 23:29:20,P-Usine_B-000925,5.73,2472,426,85.0,39.6,0
2023-10-26 23:28:46,P-Usine_B-000926,4.97,2508,427,85.2,42.2,0
2023-10-26 23:35:46,P-Usine_B-000927,5.78,2474,428,85.4,36.5,1
2023-10-26 23:36:45,P-Usine_B-000928,5.31,2467,429,85.6,43.1,1
2023-10-26 23:31:57,P-Usine_B-000929,5.38,2504,430,85.8,37.3,1
2023-10-26 23:40:01,P-Usine_B-000930,4.71,2489,431,86.0,39.8,0
2023-10-26 23:42:33,P-Usine_B-000931,4.04,2563,432,86.2,37.6,1
2023-10-26 23:38:32,P-Usine_B-000932,5.36,2497,433,86.4,37.4,2
2023-10-26 23:36:35,P-Usine_B-000933,4.42,2531,434,86.6,42.8,2
2023-10-26 23:38:55,P-Usine_B-000934,4.4,2541,435,86.8,36.2,2
2023-10-26 23:40:52,P-Usine_B-000935,5.08,2487,436,87.0,41.4,1
2023-10-26 23:40:42,P-Usine_B-000936,5.57,2447,437,87.2,37.1,2
2023-10-26 23:46:12,P-Usine_B-000937,4.04,2464,438,87.4,39.1,1
2023-10-26 23:43:40,P-Usine_B-000938,4.92,2617,439,87.6,35.1,2
2023-10-26 23:43:00,P-Usine_B-000939,4.2,2420,440,87.8,38.3,2
2023-10-26 23:44:07,P-Usine_B-000940,5.98,2471,441,88.0,35.1,2
2023-10-26 23:45:10,P-Usine_B-000941,5.42,2416,442,88.2,41.8,0
2023-10-26 23:45:10,P-Usine_B-000941,5.42,2416,442,88.2,41.8,0
2023-10-26 23:54:33,P-Usine_B-000942,4.19,2551,443,88.4,38.0,1
2023-10-26 23:53:02,P-Usine_B-000943,4.75,2578,444,88.6,43.9,0
